event_id,method,auprc,roc_auc,localization_error_seconds,within_0p15,within_0p30,within_0p60,top_1pct_recall,false_positive_burden,calibration_error,center_shift_seconds
EDR035,baseline:D_e_normalized,0.04199662803514433,0.4993333333333333,5.58,False,False,False,0.0,,,0.03
EDR035,baseline:D_e_positive,0.23837011884550086,0.4708333333333333,0.02999999999999936,True,True,True,0.2,,,0.03
EDR035,baseline:E_parallel_abs,0.5940648795648795,0.8866666666666666,0.02999999999999936,True,True,True,0.3,,,0.03
EDR035,baseline:E_prime_magnitude,0.581856361007848,0.8626666666666667,0.02999999999999936,True,True,True,0.4,,,0.03
EDR035,baseline:J_magnitude,0.6225793239807927,0.9483333333333333,0.0,True,True,True,0.4,,,0.03
EDR035,baseline:Q,0.3649280037160781,0.8743333333333333,0.1800000000000006,False,True,True,0.2,,,0.03
EDR035,baseline:pressure_anisotropy_abs,0.2197964886088709,0.8789999999999999,0.2400000000000002,False,True,True,0.1,,,0.03
EDR035,nonlinear_invariant,0.725239195832416,0.9651666666666666,0.1800000000000006,False,True,True,0.4,0.006939946158288521,0.02461761232538923,0.03
EDR035,sparse_invariant,0.8678571428571428,0.986,0.1800000000000006,False,True,True,0.4,0.026794978867522506,0.021499367289325805,0.03
EDR041,baseline:D_e_abs,0.2829182582123758,0.96,2.64,False,False,False,0.2,,,0.03
EDR041,baseline:D_e_normalized,0.044113942400618514,0.7686666666666666,4.529999999999999,False,False,False,0.0,,,0.03
EDR041,baseline:D_e_positive,0.5253588516746412,0.9826666666666666,0.0,True,True,True,0.4,,,0.03
EDR041,baseline:E_parallel_abs,0.12015675598733142,0.916,1.9500000000000002,False,False,False,0.0,,,0.03
EDR041,baseline:E_prime_magnitude,0.06560588872064282,0.8393333333333334,2.16,False,False,False,0.0,,,0.03
EDR041,baseline:J_magnitude,0.8769230769230769,0.9946666666666667,0.0,True,True,True,0.8,,,0.03
EDR041,baseline:Q,0.07490815647868429,0.754,0.41999999999999993,False,False,True,0.0,,,0.03
EDR041,baseline:pressure_anisotropy_abs,0.02318045577575323,0.6046666666666667,0.96,False,False,False,0.0,,,0.03
EDR041,nonlinear_invariant,0.8232558139534885,0.9746666666666667,0.0,True,True,True,0.8,0.009501924863361476,0.013720611617148847,0.03
EDR041,sparse_invariant,0.7335164835164836,0.9666666666666666,0.0,True,True,True,0.6,0.030429487683208953,0.0314583506136651,0.03
EDR054,baseline:D_e_abs,0.46843939393939393,0.9615131578947369,0.9899999999999993,False,False,False,0.3,,,0.03
EDR054,baseline:D_e_normalized,0.10671495247991342,0.6677631578947368,0.3899999999999997,False,False,True,0.0,,,0.03
EDR054,baseline:D_e_positive,0.49618515617016923,0.7601973684210526,0.08999999999999986,True,True,True,0.3,,,0.03
EDR054,baseline:E_parallel_abs,0.13191185045981232,0.7217105263157895,0.7199999999999998,False,False,False,0.0,,,0.03
EDR054,baseline:E_prime_magnitude,0.1599916420960848,0.8500000000000001,1.5,False,False,False,0.0,,,0.03
EDR054,baseline:J_magnitude,0.9588235294117646,0.9976973684210526,0.0,True,True,True,0.4,,,0.03
EDR054,baseline:Q,0.6412514116318464,0.8588815789473684,0.03000000000000025,True,True,True,0.4,,,0.03
EDR054,baseline:pressure_anisotropy_abs,0.9249999999999999,0.9957236842105263,0.0,True,True,True,0.4,,,0.03
EDR054,nonlinear_invariant,0.9625,0.9980263157894737,0.0,True,True,True,0.4,0.004541946020700572,0.02224267254401536,0.03
EDR054,sparse_invariant,0.8767307692307692,0.9927631578947369,0.0,True,True,True,0.4,0.02058995434661271,0.010315866924194587,0.03
EDR060,baseline:D_e_abs,0.06734236381941719,0.6754098360655738,0.6899999999999995,False,False,False,0.0,,,0.03
EDR060,baseline:D_e_normalized,0.022206564376864156,0.5245901639344261,4.5,False,False,False,0.0,,,0.03
EDR060,baseline:D_e_positive,0.06754291946371825,0.7010928961748635,0.75,False,False,False,0.0,,,0.03
EDR060,baseline:E_parallel_abs,0.020216917710756857,0.3885245901639344,2.7,False,False,False,0.0,,,0.03
EDR060,baseline:E_prime_magnitude,0.021802121069193225,0.49234972677595634,1.92,False,False,False,0.0,,,0.03
EDR060,baseline:J_magnitude,0.30567076292882744,0.9650273224043716,0.6299999999999999,False,False,False,0.0,,,0.03
EDR060,baseline:Q,0.019101787006849228,0.44754098360655736,3.5700000000000003,False,False,False,0.0,,,0.03
EDR060,baseline:pressure_anisotropy_abs,0.013683094741614943,0.21256830601092896,3.5700000000000003,False,False,False,0.0,,,0.03
EDR060,nonlinear_invariant,0.0332144908146757,0.6612021857923497,0.6600000000000001,False,False,False,0.0,0.0274105511079011,0.010652549995842519,0.03
EDR060,sparse_invariant,0.044296941987159374,0.7672131147540984,1.8899999999999997,False,False,False,0.0,0.04373463412694155,0.024140187561783436,0.03
EDR064,baseline:D_e_abs,0.49537959953977034,0.8283333333333335,0.0,True,True,True,0.4,,,0.03
EDR064,baseline:D_e_normalized,0.0937036360676465,0.6990000000000001,1.3500000000000005,False,False,False,0.0,,,0.03
EDR064,baseline:D_e_positive,0.5054992319508449,0.805,0.0,True,True,True,0.4,,,0.03
EDR064,baseline:E_parallel_abs,0.4636647631608294,0.8103333333333333,0.02999999999999936,True,True,True,0.3,,,0.03
EDR064,baseline:E_prime_magnitude,0.16708500464409376,0.8363333333333334,3.1500000000000004,False,False,False,0.1,,,0.03
EDR064,baseline:J_magnitude,0.5169733044627454,0.8109999999999999,0.0,True,True,True,0.3,,,0.03
EDR064,baseline:Q,0.4488909784922751,0.8356666666666667,0.02999999999999936,True,True,True,0.3,,,0.03
EDR064,baseline:pressure_anisotropy_abs,0.12106116697341715,0.654,0.47999999999999954,False,False,True,0.0,,,0.03
EDR064,nonlinear_invariant,0.45496678147895186,0.6126666666666667,0.0,True,True,True,0.4,0.0050263878969445605,0.02435510309118138,0.03
EDR064,sparse_invariant,0.4635889273565782,0.805,0.0,True,True,True,0.3,0.02202793652620342,0.008082030394044435,0.03
EDR066,baseline:D_e_abs,0.7737325476455911,0.9376666666666666,0.0,True,True,True,0.4,,,0.03
EDR066,baseline:D_e_normalized,0.22107920429430727,0.8423333333333334,0.05999999999999961,True,True,True,0.1,,,0.03
EDR066,baseline:D_e_positive,0.7854334554334553,0.964,0.0,True,True,True,0.4,,,0.03
EDR066,baseline:E_parallel_abs,0.19979365234182933,0.746,1.62,False,False,False,0.2,,,0.03
EDR066,baseline:E_prime_magnitude,0.682365528489877,0.941,0.0,True,True,True,0.3,,,0.03
EDR066,baseline:J_magnitude,0.6727306820163962,0.9196666666666666,0.0,True,True,True,0.4,,,0.03
EDR066,baseline:Q,0.7352368773596395,0.927,0.05999999999999961,True,True,True,0.4,,,0.03
EDR066,baseline:pressure_anisotropy_abs,0.10254517853520927,0.7523333333333333,0.27000000000000046,False,True,True,0.0,,,0.03
EDR066,nonlinear_invariant,0.809984639016897,0.98,0.0,True,True,True,0.4,0.00483752570660453,0.022865786132116435,0.03
EDR066,sparse_invariant,0.9454545454545454,0.996,0.02999999999999936,True,True,True,0.4,0.019426672973842127,0.01032813298359522,0.03
EDR072,baseline:D_e_abs,0.07640625397250789,0.7854166666666667,3.9,False,False,False,0.0,,,0.03
EDR072,baseline:D_e_normalized,0.017500722003455232,0.19166666666666665,4.32,False,False,False,0.0,,,0.03
EDR072,baseline:D_e_positive,0.025974025974025976,0.18333333333333335,3.9,False,False,False,0.0,,,0.03
EDR072,baseline:E_parallel_abs,0.08597175990763724,0.6933333333333334,4.47,False,False,False,0.125,,,0.03
EDR072,baseline:E_prime_magnitude,0.02335865539129378,0.41333333333333333,4.47,False,False,False,0.0,,,0.03
EDR072,baseline:J_magnitude,0.9375,0.9966666666666667,0.08999999999999986,True,True,True,0.5,,,0.03
EDR072,baseline:Q,0.7055288461538461,0.9520833333333333,0.14999999999999947,True,True,True,0.5,,,0.03
EDR072,baseline:pressure_anisotropy_abs,0.06986116995102964,0.62375,3.48,False,False,False,0.0,,,0.03
EDR072,nonlinear_invariant,1.0,1.0,0.05999999999999961,True,True,True,0.5,0.016280598100453094,0.03135146207772933,0.03
EDR072,sparse_invariant,0.9416666666666667,0.9970833333333333,0.03000000000000025,True,True,True,0.5,0.03979742540182531,0.04917562492966227,0.03
EDR001,baseline:D_e_abs,0.7184070138615594,0.903090309030903,0.0,True,True,True,0.36363636363636365,,,0.06
EDR001,baseline:D_e_normalized,0.10185819126635427,0.7875787578757876,0.6900000000000004,False,False,False,0.0,,,0.06
EDR001,baseline:D_e_positive,0.7569771078405569,0.8646864686468648,0.0,True,True,True,0.36363636363636365,,,0.06
EDR001,baseline:E_parallel_abs,0.4883936075359746,0.870987098709871,0.0,True,True,True,0.2727272727272727,,,0.06
EDR001,baseline:E_prime_magnitude,0.238385010012576,0.8637863786378637,2.25,False,False,False,0.18181818181818182,,,0.06
EDR001,baseline:J_magnitude,0.7821347769877183,0.9885988598859886,0.0,True,True,True,0.36363636363636365,,,0.06
EDR001,baseline:Q,0.27742114835430665,0.6126612661266126,3.21,False,False,False,0.2727272727272727,,,0.06
EDR001,baseline:pressure_anisotropy_abs,0.6934720722676371,0.9345934593459345,0.03000000000000025,True,True,True,0.36363636363636365,,,0.06
EDR001,nonlinear_invariant,0.4977439121117282,0.9284428442844285,0.0,True,True,True,0.18181818181818182,0.004465898379494152,0.030177669159038273,0.06
EDR001,sparse_invariant,0.4298535684322584,0.9396939693969397,0.0,True,True,True,0.18181818181818182,0.01939186257217844,0.014247229533146149,0.06
EDR003,baseline:D_e_abs,0.06062853778428886,0.6311030741410488,1.5600000000000005,False,False,False,0.0,,,0.06
EDR003,baseline:D_e_normalized,0.024444560678870304,0.505877034358047,4.709999999999999,False,False,False,0.0,,,0.06
EDR003,baseline:D_e_positive,0.04305662874495849,0.5219258589511754,1.5600000000000005,False,False,False,0.0,,,0.06
EDR003,baseline:E_parallel_abs,0.059390699539533555,0.632007233273056,5.13,False,False,False,0.0,,,0.06
EDR003,baseline:E_prime_magnitude,0.16323388019405702,0.6952983725135624,5.46,False,False,False,0.14285714285714285,,,0.06
EDR003,baseline:J_magnitude,0.12595085554269228,0.8137432188065099,0.8399999999999999,False,False,False,0.14285714285714285,,,0.06
EDR003,baseline:Q,0.09842687746605637,0.8792947558770344,5.1,False,False,False,0.0,,,0.06
EDR003,baseline:pressure_anisotropy_abs,0.22410720880024612,0.7762206148282097,3.42,False,False,False,0.14285714285714285,,,0.06
EDR003,nonlinear_invariant,0.30303368518642054,0.849005424954792,0.02999999999999936,True,True,True,0.2857142857142857,0.00987194889505776,0.011509827996727937,0.06
EDR003,sparse_invariant,0.15479211940467197,0.8404159132007233,5.1,False,False,False,0.14285714285714285,0.032254339456142464,0.01779359094563017,0.06
EDR007,baseline:D_e_abs,0.15506536395679119,0.7103938406870003,5.85,False,False,False,0.09090909090909091,,,0.06
EDR007,baseline:D_e_normalized,0.04230267243565457,0.5907610305004442,0.33000000000000007,False,False,True,0.0,,,0.06
EDR007,baseline:D_e_positive,0.1956019883290616,0.6591649392952325,0.39000000000000057,False,False,True,0.18181818181818182,,,0.06
EDR007,baseline:E_parallel_abs,0.33450808021131706,0.8557891619780871,0.5699999999999994,False,False,True,0.18181818181818182,,,0.06
EDR007,baseline:E_prime_magnitude,0.05428681519759776,0.5572993781462836,2.6100000000000003,False,False,False,0.0,,,0.06
EDR007,baseline:J_magnitude,0.8147179283014379,0.9490672194255256,0.0,True,True,True,0.36363636363636365,,,0.06
EDR007,baseline:Q,0.8897028537805238,0.9413680781758957,0.02999999999999936,True,True,True,0.36363636363636365,,,0.06
EDR007,baseline:pressure_anisotropy_abs,0.022628867884147943,0.21439147172046197,0.3600000000000003,False,False,True,0.0,,,0.06
EDR007,nonlinear_invariant,0.9191919191919192,0.9739413680781759,0.03000000000000025,True,True,True,0.36363636363636365,0.00790377272138783,0.020707683157979224,0.06
EDR007,sparse_invariant,0.9012923351158646,0.9623926562037312,0.02999999999999936,True,True,True,0.36363636363636365,0.028840366914729923,0.03945756788710419,0.06
EDR011,baseline:D_e_abs,0.1484392721270069,0.6632059800664453,0.7800000000000002,False,False,False,0.125,,,0.06
EDR011,baseline:D_e_normalized,0.020890683904843416,0.34717607973421927,1.5599999999999996,False,False,False,0.0,,,0.06
EDR011,baseline:D_e_positive,0.10223151193835822,0.4509966777408638,0.7800000000000002,False,False,False,0.125,,,0.06
EDR011,baseline:E_parallel_abs,0.05403987416503797,0.6794019933554818,5.46,False,False,False,0.0,,,0.06
EDR011,baseline:E_prime_magnitude,0.14264254052583572,0.7960963455149501,0.75,False,False,False,0.125,,,0.06
EDR011,baseline:J_magnitude,0.47145678242913264,0.9285714285714286,0.02999999999999936,True,True,True,0.375,,,0.06
EDR011,baseline:Q,0.3087486057537443,0.8824750830564784,0.7800000000000002,False,False,False,0.25,,,0.06
EDR011,baseline:pressure_anisotropy_abs,0.021069074172568605,0.35465116279069764,5.85,False,False,False,0.0,,,0.06
EDR011,nonlinear_invariant,0.48931064418869297,0.8442691029900332,0.02999999999999936,True,True,True,0.375,0.030162047487817093,0.019606508503237297,0.06
EDR011,sparse_invariant,0.3696301040914427,0.8380398671096345,0.02999999999999936,True,True,True,0.25,0.04583105821362628,0.03146261152547345,0.06
EDR013,baseline:D_e_abs,0.15124734105465926,0.7493204469948656,5.34,False,False,False,0.0,,,0.06
EDR013,baseline:D_e_normalized,0.057058321363055525,0.6155240108728481,3.99,False,False,False,0.0,,,0.06
EDR013,baseline:D_e_positive,0.19875679875679875,0.7387496224705528,5.34,False,False,False,0.0,,,0.06
EDR013,baseline:E_parallel_abs,0.16225506588818964,0.7315010570824524,0.08999999999999986,True,True,True,0.09090909090909091,,,0.06
EDR013,baseline:E_prime_magnitude,0.10831136522624696,0.7813349441256418,5.4,False,False,False,0.0,,,0.06
EDR013,baseline:J_magnitude,0.1541470275176474,0.8607671398369073,2.73,False,False,False,0.0,,,0.06
EDR013,baseline:Q,0.6527298527298527,0.9607369374811235,0.41999999999999993,False,False,True,0.2727272727272727,,,0.06
EDR013,baseline:pressure_anisotropy_abs,0.1284783273183374,0.813953488372093,3.42,False,False,False,0.0,,,0.06
EDR013,nonlinear_invariant,0.579188166494668,0.9519782543038356,0.03000000000000025,True,True,True,0.2727272727272727,0.051371215631253825,0.03377786325196886,0.06
EDR013,sparse_invariant,0.4412520252726438,0.9118091211114467,0.41999999999999993,False,False,True,0.2727272727272727,0.053225304791283984,0.04296792652249645,0.06
EDR014,baseline:D_e_abs,0.39464083648866255,0.9213732004429679,0.0,True,True,True,0.2222222222222222,,,0.06
EDR014,baseline:D_e_normalized,0.05623593583720754,0.7279438907345884,3.96,False,False,False,0.0,,,0.06
EDR014,baseline:D_e_positive,0.3671458768232962,0.7624584717607972,0.0,True,True,True,0.2222222222222222,,,0.06
EDR014,baseline:E_parallel_abs,0.31135181892795355,0.9102990033222591,0.0,True,True,True,0.2222222222222222,,,0.06
EDR014,baseline:E_prime_magnitude,0.24939009671168907,0.8623108157991879,0.0,True,True,True,0.1111111111111111,,,0.06
EDR014,baseline:J_magnitude,0.9148860398860401,0.9966777408637874,0.03000000000000025,True,True,True,0.4444444444444444,,,0.06
EDR014,baseline:Q,0.7040003206669874,0.9922480620155039,0.0,True,True,True,0.2222222222222222,,,0.06
EDR014,baseline:pressure_anisotropy_abs,0.019283200179646576,0.21520856404577335,0.3600000000000003,False,False,True,0.0,,,0.06
EDR014,nonlinear_invariant,0.6311490978157644,0.9900332225913622,1.4699999999999998,False,False,False,0.2222222222222222,0.06888083625972644,0.05761625389507584,0.06
EDR014,sparse_invariant,0.8829636412969748,0.9966777408637874,0.2699999999999996,False,True,True,0.3333333333333333,0.0624623869946114,0.06293151635997762,0.06
EDR015,baseline:D_e_abs,0.6752480158730159,0.9529346622369879,0.05999999999999961,True,True,True,0.5,,,0.06
EDR015,baseline:D_e_normalized,0.025801638495082328,0.5736434108527132,1.7699999999999996,False,False,False,0.0,,,0.06
EDR015,baseline:D_e_positive,0.5355001652268329,0.7386489479512734,0.0,True,True,True,0.5,,,0.06
EDR015,baseline:E_parallel_abs,0.17729468599033815,0.9418604651162791,0.54,False,False,True,0.0,,,0.06
EDR015,baseline:E_prime_magnitude,0.6815175565175565,0.9922480620155039,0.02999999999999936,True,True,True,0.5,,,0.06
EDR015,baseline:J_magnitude,1.0,1.0,0.05999999999999961,True,True,True,0.6666666666666666,,,0.06
EDR015,baseline:Q,0.7094572094572094,0.9839424141749723,0.05999999999999961,True,True,True,0.5,,,0.06
EDR015,baseline:pressure_anisotropy_abs,0.020993546588069047,0.48615725359911405,5.13,False,False,False,0.0,,,0.06
EDR015,nonlinear_invariant,0.5429945054945055,0.9894795127353266,5.3100000000000005,False,False,False,0.3333333333333333,0.026354237562608386,0.019527008739961948,0.06
EDR015,sparse_invariant,1.0,1.0,0.05999999999999961,True,True,True,0.6666666666666666,0.039030593300133254,0.04084447393838975,0.06
EDR017,baseline:D_e_abs,0.5892827733860342,0.9497508305647842,3.3600000000000003,False,False,False,0.375,,,0.06
EDR017,baseline:D_e_normalized,0.06870165438480175,0.5722591362126246,4.32,False,False,False,0.0,,,0.06
EDR017,baseline:D_e_positive,0.42741707119741096,0.720514950166113,3.3600000000000003,False,False,False,0.375,,,0.06
EDR017,baseline:E_parallel_abs,0.2813464403729274,0.8388704318936877,4.26,False,False,False,0.25,,,0.06
EDR017,baseline:E_prime_magnitude,0.06039236654360599,0.6391196013289037,4.74,False,False,False,0.0,,,0.06
EDR017,baseline:J_magnitude,0.9029761904761905,0.9966777408637874,0.17999999999999972,False,True,True,0.5,,,0.06
EDR017,baseline:Q,0.4404734695468526,0.9086378737541527,0.14999999999999947,True,True,True,0.375,,,0.06
EDR017,baseline:pressure_anisotropy_abs,0.0199347404033766,0.3168604651162791,4.68,False,False,False,0.0,,,0.06
EDR017,nonlinear_invariant,0.7201099625012669,0.9838039867109635,0.17999999999999972,False,True,True,0.375,0.012552792679209585,0.011872379383049544,0.06
EDR017,sparse_invariant,0.7104162001791312,0.9800664451827242,0.14999999999999947,True,True,True,0.5,0.03540055184032009,0.03003090934270301,0.06
EDR018,baseline:D_e_abs,0.13300628851053356,0.7849592268196919,0.5999999999999996,False,False,True,0.09090909090909091,,,0.06
EDR018,baseline:D_e_normalized,0.03142396649755464,0.40833585019631535,4.59,False,False,False,0.0,,,0.06
EDR018,baseline:D_e_positive,0.05992132867132867,0.48082150407731805,0.5999999999999996,False,False,True,0.0,,,0.06
EDR018,baseline:E_parallel_abs,0.12746260276860033,0.8353971609785563,3.0600000000000005,False,False,False,0.0,,,0.06
EDR018,baseline:E_prime_magnitude,0.06354611731450277,0.6665659921473875,0.5999999999999996,False,False,True,0.0,,,0.06
EDR018,baseline:J_magnitude,0.32030178153873334,0.8257324071277559,0.8399999999999999,False,False,False,0.18181818181818182,,,0.06
EDR018,baseline:Q,0.3803568692343084,0.7786167321051042,2.67,False,False,False,0.2727272727272727,,,0.06
EDR018,baseline:pressure_anisotropy_abs,0.04020768187866916,0.5632739353669587,0.5099999999999998,False,False,True,0.0,,,0.06
EDR018,nonlinear_invariant,0.46269459820441283,0.8752642706131077,0.8700000000000001,False,False,False,0.2727272727272727,0.03148075720160076,0.013964119090251585,0.06
EDR018,sparse_invariant,0.4695948859672591,0.8353971609785563,0.02999999999999936,True,True,True,0.2727272727272727,0.052796636094146226,0.03432825848352955,0.06
EDR019,baseline:D_e_abs,0.8190810718333655,0.9643612201751737,0.03000000000000025,True,True,True,0.36363636363636365,,,0.06
EDR019,baseline:D_e_normalized,0.09344248427678262,0.7299909392932649,5.73,False,False,False,0.0,,,0.06
EDR019,baseline:D_e_positive,0.7924048174048175,0.9189066747206281,0.03000000000000025,True,True,True,0.36363636363636365,,,0.06
EDR019,baseline:E_parallel_abs,0.6261585409126392,0.9444276653578978,0.0,True,True,True,0.2727272727272727,,,0.06
EDR019,baseline:E_prime_magnitude,0.3392388414251193,0.7934158864391423,0.0,True,True,True,0.2727272727272727,,,0.06
EDR019,baseline:J_magnitude,0.9393939393939394,0.9960736937481123,0.0,True,True,True,0.36363636363636365,,,0.06
EDR019,baseline:Q,0.05220535803321183,0.6611295681063123,2.219999999999999,False,False,False,0.0,,,0.06
EDR019,baseline:pressure_anisotropy_abs,0.02484408606466984,0.2772576260948354,2.039999999999999,False,False,False,0.0,,,0.06
EDR019,nonlinear_invariant,0.9585576040121495,0.9984898822108124,0.0,True,True,True,0.36363636363636365,0.016211537499528205,0.033386683507724786,0.06
EDR019,sparse_invariant,0.3179346828235092,0.9492600422832981,2.219999999999999,False,False,False,0.18181818181818182,0.0461173996569585,0.04044129033721598,0.06
EDR020,baseline:D_e_abs,0.6743765915874492,0.9373871161950632,0.47999999999999954,False,False,True,0.36363636363636365,,,0.06
EDR020,baseline:D_e_normalized,0.044749745199337,0.565623118603251,2.04,False,False,False,0.0,,,0.06
EDR020,baseline:D_e_positive,0.5101963931035822,0.6968693558097531,0.47999999999999954,False,False,True,0.36363636363636365,,,0.06
EDR020,baseline:E_parallel_abs,0.17738727635750146,0.7182420228777845,0.0,True,True,True,0.09090909090909091,,,0.06
EDR020,baseline:E_prime_magnitude,0.2796400475558477,0.8329319686935581,0.0,True,True,True,0.09090909090909091,,,0.06
EDR020,baseline:J_magnitude,1.0,1.0,0.47999999999999954,False,False,True,0.36363636363636365,,,0.06
EDR020,baseline:Q,0.633601234830743,0.9683925346177003,0.3899999999999997,False,False,True,0.2727272727272727,,,0.06
EDR020,baseline:pressure_anisotropy_abs,0.056905769245945446,0.6938591210114389,1.92,False,False,False,0.0,,,0.06
EDR020,nonlinear_invariant,0.9439000393545849,0.9981938591210114,0.54,False,False,True,0.36363636363636365,0.016232226800464763,0.03713291658340504,0.06
EDR020,sparse_invariant,0.9617715617715618,0.9984948826008428,0.3899999999999997,False,False,True,0.36363636363636365,0.0414398357430298,0.04516336599096244,0.06
EDR021,baseline:D_e_abs,0.5473058097864032,0.9542483660130718,0.20999999999999996,False,True,True,0.2727272727272727,,,0.06
EDR021,baseline:D_e_normalized,0.04077228828353599,0.45603089720736784,5.9399999999999995,False,False,False,0.0,,,0.06
EDR021,baseline:D_e_positive,0.30218862805613594,0.5567439096850861,0.20999999999999996,False,True,True,0.18181818181818182,,,0.06
EDR021,baseline:E_parallel_abs,0.19304369878555686,0.7180629827688652,0.17999999999999972,False,True,True,0.09090909090909091,,,0.06
EDR021,baseline:E_prime_magnitude,0.6260472741863834,0.9411764705882353,0.17999999999999972,False,True,True,0.2727272727272727,,,0.06
EDR021,baseline:J_magnitude,0.1286844897719157,0.7688651218062983,0.8399999999999999,False,False,False,0.09090909090909091,,,0.06
EDR021,baseline:Q,0.3896069299890955,0.9168152109328579,3.3599999999999994,False,False,False,0.18181818181818182,,,0.06
EDR021,baseline:pressure_anisotropy_abs,0.35415440989166047,0.9289958407605466,0.08999999999999986,True,True,True,0.18181818181818182,,,0.06
EDR021,nonlinear_invariant,0.20867184588868776,0.8778966131907309,0.8399999999999999,False,False,False,0.09090909090909091,0.01536450456950375,0.020102577403311037,0.06
EDR021,sparse_invariant,0.24724815679974202,0.9061200237670827,0.03000000000000025,True,True,True,0.09090909090909091,0.03690226911051179,0.008139408752996338,0.06
EDR022,baseline:D_e_abs,0.30971705137751304,0.9335548172757475,0.5700000000000003,False,False,True,0.25,,,0.06
EDR022,baseline:D_e_normalized,0.021019544098107253,0.33596345514950166,5.58,False,False,False,0.0,,,0.06
EDR022,baseline:D_e_positive,0.025889967637540454,0.26578073089700993,0.6000000000000005,False,False,False,0.0,,,0.06
EDR022,baseline:E_parallel_abs,0.14901931289431292,0.8895348837209301,0.6000000000000005,False,False,False,0.0,,,0.06
EDR022,baseline:E_prime_magnitude,0.0365025201044527,0.6337209302325582,3.69,False,False,False,0.0,,,0.06
EDR022,baseline:J_magnitude,0.9115936147186148,0.9975083056478405,0.0,True,True,True,0.5,,,0.06
EDR022,baseline:Q,0.25176386695882585,0.7495847176079734,0.02999999999999936,True,True,True,0.25,,,0.06
EDR022,baseline:pressure_anisotropy_abs,0.015925629892395318,0.09717607973421925,3.75,False,False,False,0.0,,,0.06
EDR022,nonlinear_invariant,0.5714517277017277,0.9310631229235881,0.0,True,True,True,0.5,0.007064811958997737,0.01289594297295966,0.06
EDR022,sparse_invariant,0.4564160141946918,0.9019933554817275,0.41999999999999993,False,False,True,0.375,0.031056432302568465,0.021850125376733618,0.06
EDR023,baseline:D_e_abs,0.6447146900718329,0.9637571730594987,0.2699999999999996,False,True,True,0.36363636363636365,,,0.06
EDR023,baseline:D_e_normalized,0.024719131427397505,0.2666868015705225,1.6799999999999997,False,False,False,0.0,,,0.06
EDR023,baseline:D_e_positive,0.054778554778554776,0.3195409241920869,0.2999999999999998,False,True,True,0.09090909090909091,,,0.06
EDR023,baseline:E_parallel_abs,0.19790700823678814,0.72938689217759,0.03000000000000025,True,True,True,0.09090909090909091,,,0.06
EDR023,baseline:E_prime_magnitude,0.06700375291921036,0.7019027484143763,0.75,False,False,False,0.0,,,0.06
EDR023,baseline:J_magnitude,1.0,1.0,0.03000000000000025,True,True,True,0.36363636363636365,,,0.06
EDR023,baseline:Q,0.5560518141229496,0.9235880398671097,0.27000000000000046,False,True,True,0.36363636363636365,,,0.06
EDR023,baseline:pressure_anisotropy_abs,0.024933588740365848,0.27393536695862275,1.38,False,False,False,0.0,,,0.06
EDR023,nonlinear_invariant,0.9413170163170163,0.9978858350951374,0.1200000000000001,True,True,True,0.36363636363636365,0.03768160721407774,0.04269916724414243,0.06
EDR023,sparse_invariant,0.9924242424242424,0.9996979764421625,0.03000000000000025,True,True,True,0.36363636363636365,0.05142209910297898,0.06700697973566246,0.06
EDR025,baseline:D_e_abs,0.31968022467760737,0.9049180327868852,3.6899999999999995,False,False,False,0.18181818181818182,,,0.06
EDR025,baseline:D_e_normalized,0.08531885561919769,0.7997019374068555,0.8700000000000001,False,False,False,0.0,,,0.06
EDR025,baseline:D_e_positive,0.5133461235733963,0.9636363636363636,3.6899999999999995,False,False,False,0.2727272727272727,,,0.06
EDR025,baseline:E_parallel_abs,0.20900006517525468,0.6593144560357675,4.17,False,False,False,0.18181818181818182,,,0.06
EDR025,baseline:E_prime_magnitude,0.12693821402452563,0.8289120715350222,3.6899999999999995,False,False,False,0.0,,,0.06
EDR025,baseline:J_magnitude,0.821193957557594,0.9901639344262294,0.0600000000000005,True,True,True,0.36363636363636365,,,0.06
EDR025,baseline:Q,0.1934818866749741,0.8602086438152011,3.0600000000000005,False,False,False,0.09090909090909091,,,0.06
EDR025,baseline:pressure_anisotropy_abs,0.027472356250134892,0.34873323397913564,5.309999999999999,False,False,False,0.0,,,0.06
EDR025,nonlinear_invariant,0.4647546897546897,0.9660208643815201,3.0600000000000005,False,False,False,0.09090909090909091,0.021728174451847628,0.01920876039949742,0.06
EDR025,sparse_invariant,0.31485418339468163,0.9478390461997019,3.0600000000000005,False,False,False,0.09090909090909091,0.03757787783230264,0.02930083708059334,0.06
EDR028,baseline:D_e_abs,0.12303864928266844,0.8272425249169435,0.75,False,False,False,0.0,,,0.06
EDR028,baseline:D_e_normalized,0.023386423764615524,0.4972314507198228,1.4699999999999998,False,False,False,0.0,,,0.06
EDR028,baseline:D_e_positive,0.05054057510769323,0.5534330011074198,0.8099999999999996,False,False,False,0.0,,,0.06
EDR028,baseline:E_parallel_abs,0.030036729055946072,0.5409745293466224,2.4299999999999997,False,False,False,0.0,,,0.06
EDR028,baseline:E_prime_magnitude,0.03261795085327188,0.6655592469545959,0.75,False,False,False,0.0,,,0.06
EDR028,baseline:J_magnitude,1.0,1.0,0.03000000000000025,True,True,True,0.6666666666666666,,,0.06
EDR028,baseline:Q,0.017357097376245616,0.36157253599114064,2.16,False,False,False,0.0,,,0.06
