event_id,method,auprc,roc_auc,localization_error_seconds,within_0p15,within_0p30,within_0p60,top_1pct_recall,false_positive_burden,calibration_error
EDR015,baseline:D_e_positive,0.4803389703140851,0.7614285714285715,0.0,True,True,True,0.42857142857142855,,
EDR015,baseline:E_parallel_abs,0.26246031746031745,0.9523809523809523,0.54,False,False,True,0.14285714285714285,,
EDR015,baseline:E_prime_magnitude,0.8596165739022881,0.9957142857142858,0.02999999999999936,True,True,True,0.5714285714285714,,
EDR015,baseline:J_magnitude,0.9682539682539681,0.999047619047619,0.05999999999999961,True,True,True,0.5714285714285714,,
EDR015,baseline:Q,0.6572889655596421,0.98,0.05999999999999961,True,True,True,0.42857142857142855,,
EDR015,baseline:pressure_anisotropy_abs,0.02507477133942218,0.5152380952380953,5.13,False,False,False,0.0,,
EDR017,baseline:D_e_abs,0.5162037037037037,0.9355555555555557,3.3600000000000003,False,False,False,0.5,,
EDR017,baseline:D_e_normalized,0.07039297044150365,0.531111111111111,4.32,False,False,False,0.0,,
EDR017,baseline:D_e_positive,0.3292483660130719,0.6299999999999999,3.3600000000000003,False,False,False,0.5,,
EDR017,baseline:E_parallel_abs,0.21262243088868477,0.795,4.26,False,False,False,0.3333333333333333,,
EDR017,baseline:E_prime_magnitude,0.0255530243904169,0.535,4.74,False,False,False,0.0,,
EDR017,baseline:J_magnitude,0.8374999999999999,0.9955555555555555,0.17999999999999972,False,True,True,0.5,,
EDR017,baseline:Q,0.37370129870129865,0.8811111111111111,0.14999999999999947,True,True,True,0.3333333333333333,,
EDR017,baseline:pressure_anisotropy_abs,0.01413392606244658,0.23833333333333334,4.68,False,False,False,0.0,,
EDR018,baseline:D_e_abs,0.13954282082574818,0.8043333333333333,0.5999999999999996,False,False,True,0.1,,
EDR018,baseline:D_e_normalized,0.031501664030786754,0.458,4.59,False,False,False,0.0,,
EDR018,baseline:D_e_positive,0.060288978494623655,0.49633333333333335,0.5999999999999996,False,False,True,0.0,,
EDR018,baseline:E_parallel_abs,0.14221551139600289,0.865,3.0600000000000005,False,False,False,0.0,,
