event_id,trial,feature,maximum_relative_discrepancy
EDR013,39,eigenvalue_mid_max_ratio,1.891851185716226e-15
EDR013,39,electron_beta,1.1141498343773829e-15
EDR013,39,thermal_current_fraction,6.061689256447353e-16
EDR013,40,D_e_normalized,2.258201193476283e-14
EDR013,40,D_e_normalized_abs,2.258201193476283e-14
EDR013,40,E_prime_normalized,9.239666747548892e-16
EDR013,40,E_parallel_fraction,4.462852384283011e-14
EDR013,40,J_parallel_fraction,9.651711935681793e-12
EDR013,40,J_parallel_fraction_abs,9.651711935681793e-12
EDR013,40,J_perpendicular_fraction,6.365507082323939e-16
EDR013,40,Q,6.352505194667265e-11
EDR013,40,pressure_anisotropy,2.9125237986596265e-12
EDR013,40,pressure_deviatoric_fraction,1.9566745337960445e-14
EDR013,40,eigenvalue_min_max_ratio,1.7333657036819578e-15
EDR013,40,eigenvalue_mid_max_ratio,1.2950230172646522e-15
EDR013,40,electron_beta,7.645714185577946e-16
EDR013,40,thermal_current_fraction,6.887220741634876e-16
EDR013,41,D_e_normalized,6.858240661668395e-14
EDR013,41,D_e_normalized_abs,6.858240661668395e-14
EDR013,41,E_prime_normalized,1.2280876881934938e-15
EDR013,41,E_parallel_fraction,2.2250333069635882e-14
EDR013,41,J_parallel_fraction,2.4127620990613187e-12
EDR013,41,J_parallel_fraction_abs,2.4127620990613187e-12
EDR013,41,J_perpendicular_fraction,7.327089822306994e-16
EDR013,41,Q,6.194972679132673e-11
EDR013,41,pressure_anisotropy,1.1650095194658865e-12
EDR013,41,pressure_deviatoric_fraction,1.4352133085874683e-14
EDR013,41,eigenvalue_min_max_ratio,1.4946595127165212e-15
EDR013,41,eigenvalue_mid_max_ratio,1.5017242946498585e-15
EDR013,41,electron_beta,8.518742493688227e-16
EDR013,41,thermal_current_fraction,8.554628804634529e-16
EDR013,42,D_e_normalized,1.610013813867127e-13
EDR013,42,D_e_normalized_abs,1.610013813867127e-13
EDR013,42,E_prime_normalized,3.684263064580481e-15
EDR013,42,E_parallel_fraction,6.952514841983745e-14
EDR013,42,J_parallel_fraction,7.239082544455372e-12
EDR013,42,J_parallel_fraction_abs,7.239082544455372e-12
EDR013,42,J_perpendicular_fraction,7.271904487644817e-16
EDR013,42,Q,6.194972679132673e-11
EDR013,42,pressure_anisotropy,1.7475142791978119e-12
EDR013,42,pressure_deviatoric_fraction,6.364347540539106e-14
EDR013,42,eigenvalue_min_max_ratio,1.9445977143421082e-15
EDR013,42,eigenvalue_mid_max_ratio,2.024257401482313e-15
EDR013,42,electron_beta,9.636762577076235e-16
EDR013,42,thermal_current_fraction,7.97550226951633e-16
EDR013,43,D_e_normalized,8.21315421973331e-14
EDR013,43,D_e_normalized_abs,8.21315421973331e-14
EDR013,43,E_prime_normalized,2.8655379391181442e-15
EDR013,43,E_parallel_fraction,4.979324915402038e-14
EDR013,43,J_parallel_fraction,7.841443644915972e-12
EDR013,43,J_parallel_fraction_abs,7.841443644915972e-12
EDR013,43,J_perpendicular_fraction,1.1487622918706647e-15
EDR013,43,Q,6.352505194667265e-11
EDR013,43,pressure_anisotropy,3.880783874279007e-13
EDR013,43,pressure_deviatoric_fraction,2.514218150988048e-14
EDR013,43,eigenvalue_min_max_ratio,1.7081823002474525e-15
EDR013,43,eigenvalue_mid_max_ratio,1.2950230172646522e-15
EDR013,43,electron_beta,8.433178958256968e-16
EDR013,43,thermal_current_fraction,1.1153275361535463e-15
EDR013,44,D_e_normalized,2.29374695300275e-13
EDR013,44,D_e_normalized_abs,2.29374695300275e-13
EDR013,44,E_prime_normalized,1.3691776988082808e-15
EDR013,44,E_parallel_fraction,2.979649217993152e-14
EDR013,44,J_parallel_fraction,5.742721619933339e-13
EDR013,44,J_parallel_fraction_abs,5.742721619933339e-13
EDR013,44,J_perpendicular_fraction,7.904854803119656e-16
EDR013,44,Q,6.46887571850843e-11
EDR013,44,pressure_anisotropy,8.228585832099473e-13
EDR013,44,pressure_deviatoric_fraction,2.5391341992256807e-14
EDR013,44,eigenvalue_min_max_ratio,1.7081823002474525e-15
EDR013,44,eigenvalue_mid_max_ratio,1.5229686747445067e-15
EDR013,44,electron_beta,8.154983073594426e-16
EDR013,44,thermal_current_fraction,8.181077957621888e-16
EDR013,45,D_e_normalized,1.8483794954009992e-13
EDR013,45,D_e_normalized_abs,1.8483794954009992e-13
EDR013,45,E_prime_normalized,1.9592942805357864e-15
EDR013,45,E_parallel_fraction,5.959298435986482e-14
EDR013,45,J_parallel_fraction,7.275908461136653e-14
EDR013,45,J_parallel_fraction_abs,7.275908461136653e-14
EDR013,45,J_perpendicular_fraction,8.848783940058667e-16
EDR013,45,Q,6.46887571850843e-11
EDR013,45,pressure_anisotropy,1.7475142791978119e-12
EDR013,45,pressure_deviatoric_fraction,5.6702689732718005e-14
EDR013,45,eigenvalue_min_max_ratio,1.468053044065561e-15
EDR013,45,eigenvalue_mid_max_ratio,1.433074143374316e-15
EDR013,45,electron_beta,9.825478543454612e-16
EDR013,45,thermal_current_fraction,7.486144462988819e-16
EDR013,46,D_e_normalized,1.610013813867386e-13
EDR013,46,D_e_normalized_abs,1.610013813867386e-13
EDR013,46,E_prime_normalized,7.075942927625148e-16
EDR013,46,E_parallel_fraction,1.966799760486381e-14
EDR013,46,J_parallel_fraction,4.825656905986654e-12
EDR013,46,J_parallel_fraction_abs,4.825656905986654e-12
EDR013,46,J_perpendicular_fraction,9.712506550273986e-16
EDR013,46,Q,6.352505194667265e-11
EDR013,46,pressure_anisotropy,1.1650095194658865e-12
EDR013,46,pressure_deviatoric_fraction,2.069146779334264e-14
EDR013,46,eigenvalue_min_max_ratio,1.4370710808093655e-15
EDR013,46,eigenvalue_mid_max_ratio,1.2790531514272144e-15
EDR013,46,electron_beta,9.100716762502092e-16
EDR013,46,thermal_current_fraction,8.181077957621895e-16
EDR013,47,D_e_normalized,1.3779209134265732e-13
EDR013,47,D_e_normalized_abs,1.3779209134265732e-13
EDR013,47,E_prime_normalized,1.8479333495097752e-15
EDR013,47,E_parallel_fraction,6.965757727397046e-14
EDR013,47,J_parallel_fraction,7.238286297183957e-12
EDR013,47,J_parallel_fraction_abs,7.238286297183957e-12
EDR013,47,J_perpendicular_fraction,9.75752773064754e-16
EDR013,47,Q,5.1751005748736976e-11
EDR013,47,pressure_anisotropy,4.077533318118727e-12
EDR013,47,pressure_deviatoric_fraction,3.4540353532288727e-14
EDR013,47,eigenvalue_min_max_ratio,1.6795576168572017e-15
EDR013,47,eigenvalue_mid_max_ratio,1.3552172833790329e-15
EDR013,47,electron_beta,9.993640932046206e-16
EDR013,47,thermal_current_fraction,6.135808468216417e-16
EDR013,48,D_e_normalized,7.95241916513797e-14
EDR013,48,D_e_normalized_abs,7.95241916513797e-14
EDR013,48,E_prime_normalized,1.6374502509246585e-15
EDR013,48,E_parallel_fraction,7.455744487689198e-14
EDR013,48,J_parallel_fraction,6.032635140997073e-12
EDR013,48,J_parallel_fraction_abs,6.032635140997073e-12
EDR013,48,J_perpendicular_fraction,1.4636291595971301e-15
EDR013,48,Q,6.508714761348705e-11
EDR013,48,pressure_anisotropy,1.7475142791978119e-12
EDR013,48,pressure_deviatoric_fraction,8.811268591245238e-14
EDR013,48,eigenvalue_min_max_ratio,1.7090826134882754e-15
EDR013,48,eigenvalue_mid_max_ratio,1.5172528964613232e-15
EDR013,48,electron_beta,1.0114118878634324e-15
EDR013,48,thermal_current_fraction,9.130312706242733e-16
EDR013,49,D_e_normalized,8.11279688026683e-14
EDR013,49,D_e_normalized_abs,8.11279688026683e-14
EDR013,49,E_prime_normalized,1.5276162861945027e-15
EDR013,49,E_parallel_fraction,7.4822302585158e-14
EDR013,49,J_parallel_fraction,1.2064341326855808e-11
EDR013,49,J_parallel_fraction_abs,1.2064341326855808e-11
EDR013,49,J_perpendicular_fraction,8.677826863593454e-16
EDR013,49,Q,6.585471351399747e-11
EDR013,49,pressure_anisotropy,3.495028558389516e-12
EDR013,49,pressure_deviatoric_fraction,4.447600022614701e-14
EDR013,49,eigenvalue_min_max_ratio,2.4922280847296256e-15
EDR013,49,eigenvalue_mid_max_ratio,1.7509762816544681e-15
EDR013,49,electron_beta,9.319246971386231e-16
EDR013,49,thermal_current_fraction,7.745007611635161e-16
EDR013,50,D_e_normalized,7.691684110543894e-14
EDR013,50,D_e_normalized_abs,7.691684110543894e-14
EDR013,50,E_prime_normalized,2.046812813655819e-15
EDR013,50,E_parallel_fraction,2.4025093281097438e-14
EDR013,50,J_parallel_fraction,2.7144071268943546e-12
EDR013,50,J_parallel_fraction_abs,2.7144071268943546e-12
EDR013,50,J_perpendicular_fraction,1.1060979925073344e-15
EDR013,50,Q,6.352505195070807e-11
EDR013,50,pressure_anisotropy,1.1650095194658865e-12
EDR013,50,pressure_deviatoric_fraction,2.52843717506988e-14
EDR013,50,eigenvalue_min_max_ratio,1.4946595127165212e-15
EDR013,50,eigenvalue_mid_max_ratio,1.650356583734105e-15
EDR013,50,electron_beta,8.926199723856332e-16
EDR013,50,thermal_current_fraction,6.474826656508083e-16
EDR013,51,D_e_normalized,9.137351125454331e-14
EDR013,51,D_e_normalized_abs,9.137351125454331e-14
EDR013,51,E_prime_normalized,1.3401061085243971e-15
EDR013,51,E_parallel_fraction,5.4560687902806586e-14
EDR013,51,J_parallel_fraction,1.2215097486832359e-11
EDR013,51,J_parallel_fraction_abs,1.2215097486832359e-11
EDR013,51,J_perpendicular_fraction,1.0051670053868318e-15
EDR013,51,Q,6.194972679132673e-11
EDR013,51,pressure_anisotropy,1.1650095194658865e-12
EDR013,51,pressure_deviatoric_fraction,2.5773582689953117e-14
EDR013,51,eigenvalue_min_max_ratio,1.394819899458729e-15
EDR013,51,eigenvalue_mid_max_ratio,1.2886535966675412e-15
EDR013,51,electron_beta,9.630544672063612e-16
EDR013,51,thermal_current_fraction,8.768479064338891e-16
EDR013,52,D_e_normalized,1.1416461589240164e-13
EDR013,52,D_e_normalized_abs,1.1416461589240164e-13
EDR013,52,E_prime_normalized,9.796471402678932e-16
EDR013,52,E_parallel_fraction,8.89921899773902e-14
EDR013,52,J_parallel_fraction,1.8096312928452756e-11
EDR013,52,J_parallel_fraction_abs,1.8096312928452756e-11
EDR013,52,J_perpendicular_fraction,1.001044800084798e-15
EDR013,52,Q,6.585471351399747e-11
EDR013,52,pressure_anisotropy,4.077533318118727e-12
EDR013,52,pressure_deviatoric_fraction,9.199482027174565e-14
EDR013,52,eigenvalue_min_max_ratio,1.5660829965641558e-15
EDR013,52,eigenvalue_mid_max_ratio,1.4131048839347742e-15
EDR013,52,electron_beta,8.670462299610928e-16
EDR013,52,thermal_current_fraction,7.301147090829211e-16
EDR013,53,D_e_normalized,6.837331391358433e-14
EDR013,53,D_e_normalized_abs,6.837331391358433e-14
EDR013,53,E_prime_normalized,1.673439409654565e-15
EDR013,53,E_parallel_fraction,8.938947653979723e-14
EDR013,53,J_parallel_fraction,2.4130275148359254e-12
EDR013,53,J_parallel_fraction_abs,2.4130275148359254e-12
EDR013,53,J_perpendicular_fraction,6.365507082323939e-16
EDR013,53,Q,4.390314234362872e-11
EDR013,53,pressure_anisotropy,1.7475142791978119e-12
EDR013,53,pressure_deviatoric_fraction,5.2820555373424037e-14
EDR013,53,eigenvalue_min_max_ratio,1.921705087778384e-15
EDR013,53,eigenvalue_mid_max_ratio,1.371101678273787e-15
EDR013,53,electron_beta,8.605909648048868e-16
EDR013,53,thermal_current_fraction,1.0889819753405527e-15
EDR013,54,D_e_normalized,9.473373650273502e-14
EDR013,54,D_e_normalized_abs,9.473373650273502e-14
EDR013,54,E_prime_normalized,1.3715059963750504e-15
EDR013,54,E_parallel_fraction,4.939596259161884e-14
EDR013,54,J_parallel_fraction,1.2064474034728557e-12
EDR013,54,J_parallel_fraction_abs,1.2064474034728557e-12
EDR013,54,J_perpendicular_fraction,9.221999870879502e-16
EDR013,54,Q,6.352505194667265e-11
EDR013,54,pressure_anisotropy,2.9125237986596265e-12
EDR013,54,pressure_deviatoric_fraction,4.3879882303532965e-14
EDR013,54,eigenvalue_min_max_ratio,1.7726779433524492e-15
EDR013,54,eigenvalue_mid_max_ratio,1.5744224233751323e-15
EDR013,54,electron_beta,8.341288801168377e-16
EDR013,54,thermal_current_fraction,1.0226347447027359e-15
EDR013,55,D_e_normalized,5.708230794620733e-14
EDR013,55,D_e_normalized_abs,5.708230794620733e-14
EDR013,55,E_prime_normalized,8.047671467572076e-16
EDR013,55,E_parallel_fraction,2.27942941007933e-14
EDR013,55,J_parallel_fraction,2.4128948069428e-12
EDR013,55,J_parallel_fraction_abs,2.4128948069428e-12
EDR013,55,J_perpendicular_fraction,9.15886227788374e-16
EDR013,55,Q,6.352505195070807e-11
EDR013,55,pressure_anisotropy,5.828677728849817e-13
EDR013,55,pressure_deviatoric_fraction,3.2649162279038654e-14
EDR013,55,eigenvalue_min_max_ratio,1.475078525568053e-15
EDR013,55,eigenvalue_mid_max_ratio,1.4619636788483372e-15
EDR013,55,electron_beta,7.359396469468387e-16
EDR013,55,thermal_current_fraction,7.97550226951633e-16
EDR013,56,D_e_normalized,5.200808346379423e-14
EDR013,56,D_e_normalized_abs,5.200808346379423e-14
EDR013,56,E_prime_normalized,1.6374502509246558e-15
EDR013,56,E_parallel_fraction,7.355050486932461e-14
EDR013,56,J_parallel_fraction,2.4127620990554974e-12
EDR013,56,J_parallel_fraction_abs,2.4127620990554974e-12
EDR013,56,J_perpendicular_fraction,1.0460975637246437e-15
EDR013,56,Q,6.194972679132673e-11
EDR013,56,pressure_anisotropy,1.7475142791978119e-12
EDR013,56,pressure_deviatoric_fraction,4.5497028598227095e-14
EDR013,56,eigenvalue_min_max_ratio,1.430008603512006e-15
EDR013,56,eigenvalue_mid_max_ratio,1.3467458541178462e-15
EDR013,56,electron_beta,9.285973935080919e-16
EDR013,56,thermal_current_fraction,7.30425016499418e-16
EDR013,57,D_e_normalized,6.858240661668395e-14
EDR013,57,D_e_normalized_abs,6.858240661668395e-14
EDR013,57,E_prime_normalized,5.983243433332663e-16
EDR013,57,E_parallel_fraction,1.1975814966997075e-14
EDR013,57,J_parallel_fraction,4.82539149021205e-12
EDR013,57,J_parallel_fraction_abs,4.82539149021205e-12
EDR013,57,J_perpendicular_fraction,6.098454831654714e-16
EDR013,57,Q,6.352505194667265e-11
EDR013,57,pressure_anisotropy,2.9125237986596265e-12
EDR013,57,pressure_deviatoric_fraction,1.5528537437175887e-14
EDR013,57,eigenvalue_min_max_ratio,1.28113672518559e-15
EDR013,57,eigenvalue_mid_max_ratio,1.3609778950846859e-15
EDR013,57,electron_beta,7.645714185577946e-16
EDR013,57,thermal_current_fraction,6.101018194728555e-16
EDR013,58,D_e_normalized,1.5744680543404439e-13
EDR013,58,D_e_normalized_abs,1.5744680543404439e-13
EDR013,58,E_prime_normalized,1.521308554231423e-15
EDR013,58,E_parallel_fraction,3.2217683108208544e-14
EDR013,58,J_parallel_fraction,7.238949836568071e-12
EDR013,58,J_parallel_fraction_abs,7.238949836568071e-12
EDR013,58,J_perpendicular_fraction,9.15886227788374e-16
EDR013,58,Q,3.9548393135362205e-11
EDR013,58,pressure_anisotropy,5.828677728849817e-13
EDR013,58,pressure_deviatoric_fraction,3.030033477742723e-14
EDR013,58,eigenvalue_min_max_ratio,1.4097206940966086e-15
EDR013,58,eigenvalue_mid_max_ratio,1.5377674518704687e-15
EDR013,58,electron_beta,7.969222923357943e-16
EDR013,58,thermal_current_fraction,6.025075936023913e-16
EDR013,59,D_e_normalized,5.670987437434905e-14
EDR013,59,D_e_normalized_abs,5.670987437434905e-14
EDR013,59,E_prime_normalized,1.307064433710101e-15
EDR013,59,E_parallel_fraction,3.873164089511384e-14
EDR013,59,J_parallel_fraction,1.9169654375443176e-13
EDR013,59,J_parallel_fraction_abs,1.9169654375443176e-13
EDR013,59,J_perpendicular_fraction,6.636587955044002e-16
EDR013,59,Q,6.194972679132673e-11
EDR013,59,pressure_anisotropy,1.1650095194658865e-12
EDR013,59,pressure_deviatoric_fraction,4.028759596104849e-14
EDR013,59,eigenvalue_min_max_ratio,1.441501728222678e-15
EDR013,59,eigenvalue_mid_max_ratio,1.828135571031716e-15
EDR013,59,electron_beta,9.936005166447288e-16
EDR013,59,thermal_current_fraction,8.233347128736963e-16
EDR013,60,D_e_normalized,3.9560339426440127e-13
EDR013,60,D_e_normalized_abs,3.9560339426440127e-13
EDR013,60,E_prime_normalized,2.4058205953925447e-15
EDR013,60,E_parallel_fraction,8.556305150986601e-14
EDR013,60,J_parallel_fraction,7.389042457160506e-12
EDR013,60,J_parallel_fraction_abs,7.389042457160506e-12
EDR013,60,J_perpendicular_fraction,1.1085615625826919e-15
EDR013,60,Q,6.508714761348705e-11
EDR013,60,pressure_anisotropy,3.495028558389516e-12
EDR013,60,pressure_deviatoric_fraction,5.343957210229769e-14
EDR013,60,eigenvalue_min_max_ratio,1.8438481569600662e-15
EDR013,60,eigenvalue_mid_max_ratio,1.7934216454124504e-15
EDR013,60,electron_beta,1.0801318994351236e-15
EDR013,60,thermal_current_fraction,5.666897402727765e-16
EDR013,61,D_e_normalized,4.202354651529817e-14
EDR013,61,D_e_normalized_abs,4.202354651529817e-14
EDR013,61,E_prime_normalized,1.4151885855250296e-15
EDR013,61,E_parallel_fraction,4.97932491540179e-14
EDR013,61,J_parallel_fraction,7.238817128680769e-12
EDR013,61,J_parallel_fraction_abs,7.238817128680769e-12
EDR013,61,J_perpendicular_fraction,8.615717189029988e-16
EDR013,61,Q,5.694670756200736e-11
EDR013,61,pressure_anisotropy,1.7475142791978119e-12
EDR013,61,pressure_deviatoric_fraction,3.846842228754788e-14
EDR013,61,eigenvalue_min_max_ratio,1.476575292853889e-15
EDR013,61,eigenvalue_mid_max_ratio,1.3845951100767723e-15
EDR013,61,electron_beta,7.92534470227564e-16
EDR013,61,thermal_current_fraction,6.887220741634876e-16
EDR013,62,D_e_normalized,4.579130197882566e-14
EDR013,62,D_e_normalized_abs,4.579130197882566e-14
EDR013,62,E_prime_normalized,9.127851325388542e-16
EDR013,62,E_parallel_fraction,2.92979759014027e-14
EDR013,62,J_parallel_fraction,3.0161848626294293e-12
EDR013,62,J_parallel_fraction_abs,3.0161848626294293e-12
EDR013,62,J_perpendicular_fraction,8.537836764316605e-16
EDR013,62,Q,5.2371527321616396e-11
EDR013,62,pressure_anisotropy,5.485723888066316e-13
EDR013,62,pressure_deviatoric_fraction,1.760079843605329e-14
EDR013,62,eigenvalue_min_max_ratio,1.4946595127165212e-15
EDR013,62,eigenvalue_mid_max_ratio,1.5876541377472179e-15
EDR013,62,electron_beta,7.358914667197668e-16
EDR013,62,thermal_current_fraction,1.1153275361535463e-15
EDR013,63,D_e_normalized,8.970076962975437e-14
EDR013,63,D_e_normalized_abs,8.970076962975437e-14
EDR013,63,E_prime_normalized,1.4151885855250276e-15
EDR013,63,E_parallel_fraction,2.7186289765451626e-14
EDR013,63,J_parallel_fraction,4.825789613873956e-12
EDR013,63,J_parallel_fraction_abs,4.825789613873956e-12
EDR013,63,J_perpendicular_fraction,8.402997501466123e-16
EDR013,63,Q,6.352505195070807e-11
EDR013,63,pressure_anisotropy,1.7475142791978119e-12
EDR013,63,pressure_deviatoric_fraction,2.570710810872057e-14
EDR013,63,eigenvalue_min_max_ratio,1.7081823002474525e-15
EDR013,63,eigenvalue_mid_max_ratio,1.911798656955518e-15
EDR013,63,electron_beta,1.1178005812253197e-15
EDR013,63,thermal_current_fraction,9.054078997638017e-16
EDR013,64,D_e_normalized,6.866023104326846e-14
EDR013,64,D_e_normalized_abs,6.866023104326846e-14
EDR013,64,E_prime_normalized,3.274900501849317e-15
EDR013,64,E_parallel_fraction,1.1918596871971543e-13
EDR013,64,J_parallel_fraction,3.920589114601427e-12
EDR013,64,J_parallel_fraction_abs,3.920589114601427e-12
EDR013,64,J_perpendicular_fraction,9.75752773064754e-16
EDR013,64,Q,9.292459018699008e-11
EDR013,64,pressure_anisotropy,5.242542837575113e-12
EDR013,64,pressure_deviatoric_fraction,5.723840773096849e-14
EDR013,64,eigenvalue_min_max_ratio,1.8438481569600662e-15
EDR013,64,eigenvalue_mid_max_ratio,1.7044974987839988e-15
EDR013,64,electron_beta,9.636762577076235e-16
EDR013,64,thermal_current_fraction,8.486364959026293e-16
EDR013,65,D_e_normalized,2.0776273757444567e-14
EDR013,65,D_e_normalized_abs,2.0776273757444567e-14
EDR013,65,E_prime_normalized,2.4561753763869816e-15
EDR013,65,E_parallel_fraction,3.006134988819848e-14
EDR013,65,J_parallel_fraction,4.8257896138972445e-12
EDR013,65,J_parallel_fraction_abs,4.8257896138972445e-12
EDR013,65,J_perpendicular_fraction,9.30460465509289e-16
EDR013,65,Q,6.194972679132673e-11
EDR013,65,pressure_anisotropy,1.1650095194658865e-12
EDR013,65,pressure_deviatoric_fraction,3.5502303529336915e-14
EDR013,65,eigenvalue_min_max_ratio,1.9937824677837014e-15
EDR013,65,eigenvalue_mid_max_ratio,1.877775290879996e-15
EDR013,65,electron_beta,8.273223050146733e-16
EDR013,65,thermal_current_fraction,6.81572522845753e-16
EDR013,66,D_e_normalized,2.749569045760536e-13
EDR013,66,D_e_normalized_abs,2.749569045760536e-13
EDR013,66,E_prime_normalized,2.129831975923991e-15
EDR013,66,E_parallel_fraction,1.901371462123844e-14
EDR013,66,J_parallel_fraction,7.691085608603668e-12
EDR013,66,J_parallel_fraction_abs,7.691085608603668e-12
EDR013,66,J_perpendicular_fraction,7.327089822306994e-16
EDR013,66,Q,6.352505195070807e-11
EDR013,66,pressure_anisotropy,2.9125237986681095e-12
EDR013,66,pressure_deviatoric_fraction,3.086526796632053e-14
EDR013,66,eigenvalue_min_max_ratio,1.6916648329159298e-15
EDR013,66,eigenvalue_mid_max_ratio,1.6819036336394426e-15
EDR013,66,electron_beta,8.57424740116806e-16
EDR013,66,thermal_current_fraction,1.2192680746024348e-15
EDR013,67,D_e_normalized,2.3293195682625985e-14
EDR013,67,D_e_normalized_abs,2.3293195682625985e-14
EDR013,67,E_prime_normalized,8.974865149998996e-16
EDR013,67,E_parallel_fraction,1.9731899265821516e-14
EDR013,67,J_parallel_fraction,2.4127620990554974e-12
EDR013,67,J_parallel_fraction_abs,2.4127620990554974e-12
EDR013,67,J_perpendicular_fraction,6.722398001172898e-16
EDR013,67,Q,4.999595217772384e-11
EDR013,67,pressure_anisotropy,1.7475142791978119e-12
EDR013,67,pressure_deviatoric_fraction,2.83513448663582e-14
EDR013,67,eigenvalue_min_max_ratio,1.5737449390516956e-15
EDR013,67,eigenvalue_mid_max_ratio,1.3343164783336276e-15
EDR013,67,electron_beta,7.427665562515886e-16
EDR013,67,thermal_current_fraction,6.135808468216417e-16
EDR013,68,D_e_normalized,4.620948738502498e-14
EDR013,68,D_e_normalized_abs,4.620948738502498e-14
EDR013,68,E_prime_normalized,1.0234064068279105e-15
EDR013,68,E_parallel_fraction,3.152072191050624e-14
EDR013,68,J_parallel_fraction,1.0857893923381497e-11
EDR013,68,J_parallel_fraction_abs,1.0857893923381497e-11
EDR013,68,J_perpendicular_fraction,6.69619427219807e-16
EDR013,68,Q,5.7691151839818215e-11
EDR013,68,pressure_anisotropy,4.077533318118727e-12
EDR013,68,pressure_deviatoric_fraction,4.235055664684153e-14
EDR013,68,eigenvalue_min_max_ratio,1.7072397549410105e-15
EDR013,68,eigenvalue_mid_max_ratio,1.6868811679019275e-15
EDR013,68,electron_beta,7.766039142821859e-16
EDR013,68,thermal_current_fraction,8.181077957621888e-16
EDR013,69,D_e_normalized,9.158260395765132e-14
EDR013,69,D_e_normalized_abs,9.158260395765132e-14
EDR013,69,E_prime_normalized,1.4958108583331659e-15
EDR013,69,E_parallel_fraction,6.490990114542115e-14
EDR013,69,J_parallel_fraction,7.238551712906167e-12
EDR013,69,J_parallel_fraction_abs,7.238551712906167e-12
EDR013,69,J_perpendicular_fraction,8.537836764316605e-16
EDR013,69,Q,6.194972679132673e-11
EDR013,69,pressure_anisotropy,1.7475142792008656e-12
EDR013,69,pressure_deviatoric_fraction,4.3685441160168584e-14
EDR013,69,eigenvalue_min_max_ratio,1.619948255074258e-15
EDR013,69,eigenvalue_mid_max_ratio,1.3725105433990297e-15
EDR013,69,electron_beta,8.379107087729579e-16
EDR013,69,thermal_current_fraction,6.135808468216417e-16
EDR013,70,D_e_normalized,6.858240661668395e-14
EDR013,70,D_e_normalized_abs,6.858240661668395e-14
EDR013,70,E_prime_normalized,5.706719227931304e-16
EDR013,70,E_parallel_fraction,3.97286562399083e-14
EDR013,70,J_parallel_fraction,4.825656906009941e-12
EDR013,70,J_parallel_fraction_abs,4.825656906009941e-12
EDR013,70,J_perpendicular_fraction,8.537836764316605e-16
EDR013,70,Q,6.194972679132673e-11
EDR013,70,pressure_anisotropy,1.1650095194658865e-12
EDR013,70,pressure_deviatoric_fraction,2.052336161887162e-14
EDR013,70,eigenvalue_min_max_ratio,1.4946595127165212e-15
EDR013,70,eigenvalue_mid_max_ratio,1.3367264545777768e-15
EDR013,70,electron_beta,9.100716762502092e-16
EDR013,70,thermal_current_fraction,8.440861839849209e-16
EDR013,71,D_e_normalized,1.6936508951069637e-13
EDR013,71,D_e_normalized_abs,1.6936508951069637e-13
EDR013,71,E_prime_normalized,3.3423766676795348e-15
EDR013,71,E_parallel_fraction,1.6438221718642914e-13
EDR013,71,J_parallel_fraction,1.2064474034743111e-12
EDR013,71,J_parallel_fraction_abs,1.2064474034743111e-12
EDR013,71,J_perpendicular_fraction,1.0051670053868318e-15
EDR013,71,Q,6.585471351833431e-11
EDR013,71,pressure_anisotropy,4.077533318118727e-12
EDR013,71,pressure_deviatoric_fraction,9.232508728841507e-14
EDR013,71,eigenvalue_min_max_ratio,2.336839782325322e-15
EDR013,71,eigenvalue_mid_max_ratio,2.2425381781859223e-15
EDR013,71,electron_beta,1.0798897542230262e-15
EDR013,71,thermal_current_fraction,1.2782437788739825e-15
EDR013,72,D_e_normalized,4.780142667569423e-14
EDR013,72,D_e_normalized_abs,4.780142667569423e-14
EDR013,72,E_prime_normalized,1.6734394096545678e-15
EDR013,72,E_parallel_fraction,8.938947653978924e-14
EDR013,72,J_parallel_fraction,6.028919320185339e-13
EDR013,72,J_parallel_fraction_abs,6.028919320185339e-13
EDR013,72,J_perpendicular_fraction,8.848783940058667e-16
EDR013,72,Q,6.194972679132673e-11
EDR013,72,pressure_anisotropy,1.1650095194658865e-12
EDR013,72,pressure_deviatoric_fraction,3.898816477978675e-14
EDR013,72,eigenvalue_min_max_ratio,2.0366384979942673e-15
EDR013,72,eigenvalue_mid_max_ratio,1.4757794259229986e-15
EDR013,72,electron_beta,1.0303155057255741e-15
EDR013,72,thermal_current_fraction,6.061689256447353e-16
EDR013,73,D_e_normalized,5.062777414009216e-14
EDR013,73,D_e_normalized_abs,5.062777414009216e-14
EDR013,73,E_prime_normalized,2.129831975923991e-15
EDR013,73,E_parallel_fraction,2.6731729837047045e-14
EDR013,73,J_parallel_fraction,8.445131824248858e-12
EDR013,73,J_parallel_fraction_abs,8.445131824248858e-12
EDR013,73,J_perpendicular_fraction,1.2196909663309436e-15
EDR013,73,Q,6.352505195070807e-11
EDR013,73,pressure_anisotropy,1.7475142792008656e-12
EDR013,73,pressure_deviatoric_fraction,2.6948512452295244e-14
EDR013,73,eigenvalue_min_max_ratio,1.5233367041359214e-15
EDR013,73,eigenvalue_mid_max_ratio,1.9367805576304537e-15
EDR013,73,electron_beta,7.898076331094501e-16
EDR013,73,thermal_current_fraction,9.642109038288825e-16
EDR013,74,D_e_normalized,4.5889213998901265e-14
EDR013,74,D_e_normalized_abs,4.5889213998901265e-14
EDR013,74,E_prime_normalized,6.251891320859272e-16
EDR013,74,E_parallel_fraction,1.3027915573811354e-14
EDR013,74,J_parallel_fraction,2.4130275148359254e-12
