event_id,method,auprc,roc_auc,localization_error_seconds,within_0p15,within_0p30,within_0p60,top_1pct_recall,false_positive_burden,calibration_error,ablation
EDR054,sparse_invariant,0.8922863247863247,0.9950819672131147,0.0,True,True,True,0.4,0.02058995434661271,0.010358752641002281,all_invariant
EDR060,nonlinear_invariant,0.04335165290528325,0.7321311475409836,0.3899999999999997,False,False,True,0.0,0.02460889642763167,0.008606386475465976,all_invariant
EDR060,sparse_invariant,0.041577663323393875,0.7855737704918032,1.8899999999999997,False,False,False,0.0,0.04373463412694155,0.027867081424576872,all_invariant
EDR064,nonlinear_invariant,0.38602150537634405,0.6166666666666667,0.0,True,True,True,0.3,0.008942501859822347,0.02218501992305317,all_invariant
EDR064,sparse_invariant,0.48273529589319053,0.862,0.0,True,True,True,0.3,0.02202793652620342,0.008040307574862276,all_invariant
EDR066,nonlinear_invariant,0.8618221045405512,0.9190740740740742,0.0,True,True,True,0.4444444444444444,0.00838428003776885,0.018783171704832465,all_invariant
EDR066,sparse_invariant,0.9343434343434345,0.9951851851851852,0.02999999999999936,True,True,True,0.4444444444444444,0.019426672973842127,0.013525294431339154,all_invariant
EDR072,nonlinear_invariant,1.0,1.0,0.1200000000000001,True,True,True,0.5714285714285714,0.01553163059769673,0.02843663071838699,all_invariant
EDR072,sparse_invariant,0.9999999999999998,1.0,0.03000000000000025,True,True,True,0.5714285714285714,0.03979742540182531,0.05228577420165393,all_invariant
EDR001,nonlinear_invariant,0.3937138025373319,0.9702657807308971,1.4100000000000001,False,False,False,0.2,0.009265452553484864,0.0225630043422686,all_except_Q
EDR001,sparse_invariant,0.37664071098393137,0.93687707641196,0.0,True,True,True,0.2,0.019352612388921317,0.011721538264565323,all_except_Q
EDR003,nonlinear_invariant,0.44446842957366434,0.745079365079365,0.02999999999999936,True,True,True,0.4,0.01090388142688659,0.006690033671482161,all_except_Q
EDR003,sparse_invariant,0.436731798179818,0.8603174603174604,0.02999999999999936,True,True,True,0.4,0.025894289616206552,0.021782103638609954,all_except_Q
EDR007,nonlinear_invariant,0.8063492063492064,0.859016393442623,0.0600000000000005,True,True,True,0.4,0.011652193105607748,0.025516414175363062,all_except_Q
EDR007,sparse_invariant,0.7841652892561983,0.8836065573770492,0.14999999999999947,True,True,True,0.4,0.030087604621013113,0.03504188398134408,all_except_Q
EDR011,nonlinear_invariant,0.3495335474427039,0.8416666666666667,1.38,False,False,False,0.3333333333333333,0.026016675570808855,0.021242700836790824,all_except_Q
EDR011,sparse_invariant,0.32148978444642495,0.8905555555555555,0.75,False,False,False,0.3333333333333333,0.045831087545865706,0.04096368795100839,all_except_Q
EDR013,nonlinear_invariant,0.45100882723833546,0.9666666666666667,3.06,False,False,False,0.0,0.034906755741468516,0.035118314055712654,all_except_Q
EDR013,sparse_invariant,0.32580915143521133,0.9426666666666667,3.6899999999999995,False,False,False,0.2,0.05780188155164905,0.044421376391523916,all_except_Q
EDR014,nonlinear_invariant,0.2692307692307692,0.9683333333333334,4.38,False,False,False,0.0,0.038544394718908415,0.03058229140958056,all_except_Q
EDR014,sparse_invariant,0.7145691609977323,0.99,0.2699999999999996,False,True,True,0.42857142857142855,0.06101426812766009,0.05208968895038944,all_except_Q
EDR015,nonlinear_invariant,0.5833333333333334,0.9916666666666667,5.34,False,False,False,0.0,0.021527791178561323,0.026415463282794503,all_except_Q
EDR015,sparse_invariant,0.9999999999999998,1.0,0.03000000000000025,True,True,True,0.5714285714285714,0.041263083747418675,0.04647244687686126,all_except_Q
EDR017,nonlinear_invariant,0.6408730158730158,0.9888888888888888,0.14999999999999947,True,True,True,0.3333333333333333,0.014552958978165702,0.0048089604094262,all_except_Q
EDR017,sparse_invariant,0.5802356902356902,0.9772222222222222,0.17999999999999972,False,True,True,0.3333333333333333,0.03536705309274662,0.03028360745618175,all_except_Q
EDR018,nonlinear_invariant,0.34184517497348893,0.9331666666666666,3.0,False,False,False,0.0,0.0363316902771054,0.019022917306921346,all_except_Q
EDR018,sparse_invariant,0.5244263476432136,0.9066666666666667,0.0,True,True,True,0.3,0.060531416461167185,0.046819422609762,all_except_Q
EDR019,nonlinear_invariant,0.866540404040404,0.9971760797342193,0.7200000000000006,False,False,False,0.3,0.01626003449571843,0.034684682229004296,all_except_Q
EDR019,sparse_invariant,0.9051373626373626,0.9966777408637875,0.0,True,True,True,0.4,0.024657325204150926,0.039704681808735445,all_except_Q
EDR020,nonlinear_invariant,0.6040942028985508,0.9808333333333334,0.08999999999999986,True,True,True,0.3,0.02005105881166138,0.01478424161988561,all_except_Q
EDR020,sparse_invariant,0.8406746031746032,0.9746666666666668,0.47999999999999954,False,False,True,0.4,0.043614124554640865,0.04734372221878536,all_except_Q
EDR021,nonlinear_invariant,0.1768623981762953,0.8849180327868852,0.20999999999999996,False,True,True,0.0,0.015821824678362805,0.016495664631016305,all_except_Q
EDR021,sparse_invariant,0.20488751528068574,0.8478688524590163,0.03000000000000025,True,True,True,0.1,0.04002589349845414,0.013482697428139482,all_except_Q
EDR022,nonlinear_invariant,0.6315441381230855,0.9425,0.0,True,True,True,0.5,0.011159250866591097,0.009240260340392797,all_except_Q
EDR022,sparse_invariant,0.5648496240601504,0.9294444444444445,0.41999999999999993,False,False,True,0.5,0.031001878043083752,0.02558340420883106,all_except_Q
EDR023,nonlinear_invariant,0.5555555555555556,0.9866666666666666,3.45,False,False,False,0.0,0.03721232388119949,0.033595607881314896,all_except_Q
EDR023,sparse_invariant,0.9999999999999999,1.0,0.03000000000000025,True,True,True,0.4,0.05522389623182304,0.06721677961061992,all_except_Q
EDR025,nonlinear_invariant,0.4820864756158874,0.9825082508250825,0.08999999999999986,True,True,True,0.4,0.020159524433471375,0.013315687036360671,all_except_Q
EDR025,sparse_invariant,0.34709000717952126,0.9636963696369637,3.0600000000000005,False,False,False,0.1,0.036841384177734075,0.03873227810415107,all_except_Q
EDR028,nonlinear_invariant,0.5584415584415585,0.9904761904761905,0.20999999999999996,False,True,True,0.5714285714285714,0.01768803859189715,0.02988906711557851,all_except_Q
EDR028,sparse_invariant,0.9999999999999998,1.0,0.0600000000000005,True,True,True,0.5714285714285714,0.037426642614292654,0.05013730624125694,all_except_Q
EDR034,nonlinear_invariant,0.4026694685458774,0.8668333333333333,0.0,True,True,True,0.2,0.010579833906919993,0.020533418584469883,all_except_Q
EDR034,sparse_invariant,0.3737399548053574,0.698,0.0,True,True,True,0.2,0.023122394976073525,0.008229778056138679,all_except_Q
EDR035,nonlinear_invariant,0.7127413127413127,0.9835,0.2999999999999998,False,True,True,0.3,0.010814792305345456,0.020900107270251995,all_except_Q
EDR035,sparse_invariant,0.7784523809523809,0.97,0.0,True,True,True,0.4,0.026678319059616887,0.03322239930404792,all_except_Q
EDR041,nonlinear_invariant,0.9666666666666667,0.9993333333333333,0.08999999999999986,True,True,True,0.8,0.015044713624835303,0.022252139774891204,all_except_Q
EDR041,sparse_invariant,0.7,0.978,0.0,True,True,True,0.6,0.032767721333691,0.033093504752090705,all_except_Q
EDR054,nonlinear_invariant,0.925,0.9960655737704919,0.02999999999999936,True,True,True,0.4,0.009400717904960318,0.019788324469548646,all_except_Q
EDR054,sparse_invariant,0.8730555555555556,0.9944262295081967,0.0,True,True,True,0.4,0.020938623999959643,0.006725114577731653,all_except_Q
EDR060,nonlinear_invariant,0.05155353723981175,0.7675409836065574,0.3899999999999997,False,False,True,0.0,0.023364011763114114,0.007390298873352127,all_except_Q
EDR060,sparse_invariant,0.061890892675206394,0.8531147540983607,0.6299999999999999,False,False,False,0.0,0.04329188705144261,0.027583181199732423,all_except_Q
EDR064,nonlinear_invariant,0.34861751152073733,0.732,0.0,True,True,True,0.2,0.009382431118042838,0.021889508649532975,all_except_Q
EDR064,sparse_invariant,0.41854755124701937,0.8553333333333333,0.0,True,True,True,0.2,0.022506722210189983,0.007571386684287615,all_except_Q
EDR066,nonlinear_invariant,0.8315190742375209,0.9264814814814815,0.0,True,True,True,0.4444444444444444,0.008590575314936299,0.018470093211999355,all_except_Q
EDR066,sparse_invariant,0.9101449275362321,0.9940740740740741,0.0,True,True,True,0.4444444444444444,0.019376532381366843,0.008858371237852623,all_except_Q
EDR072,nonlinear_invariant,0.9821428571428572,0.9995238095238096,0.05999999999999961,True,True,True,0.5714285714285714,0.017715539865849627,0.024552984792321184,all_except_Q
EDR072,sparse_invariant,0.9999999999999998,1.0,0.03000000000000025,True,True,True,0.5714285714285714,0.04407665867741513,0.05279920218168329,all_except_Q
EDR001,nonlinear_invariant,0.4838231415934827,0.9214285714285713,0.0,True,True,True,0.2,0.008860060494005596,0.02295241721679408,all_except_D_e
EDR001,sparse_invariant,0.41624341238471674,0.9362126245847177,0.0,True,True,True,0.2,0.01939250265279927,0.01141584855119487,all_except_D_e
EDR003,nonlinear_invariant,0.47448275862068967,0.9282539682539683,0.02999999999999936,True,True,True,0.4,0.012202275380957495,0.007093031651747144,all_except_D_e
EDR003,sparse_invariant,0.18799988055422837,0.8825396825396826,5.1,False,False,False,0.2,0.032253195580657604,0.023903485336626024,all_except_D_e
EDR007,nonlinear_invariant,0.8063492063492064,0.8465573770491804,0.0600000000000005,True,True,True,0.4,0.011083826153855702,0.02487749124024726,all_except_D_e
EDR007,sparse_invariant,0.7907397504456328,0.878688524590164,0.02999999999999936,True,True,True,0.4,0.02884015339472223,0.03231445569541505,all_except_D_e
EDR011,nonlinear_invariant,0.47703340595497457,0.8258333333333334,0.8100000000000005,False,False,False,0.5,0.0241134354277798,0.019525972107116915,all_except_D_e
EDR011,sparse_invariant,0.49045089497392125,0.8994444444444445,0.02999999999999936,True,True,True,0.3333333333333333,0.04583140803420781,0.03884489251703838,all_except_D_e
EDR013,nonlinear_invariant,0.6333333333333333,0.9876666666666667,2.7600000000000002,False,False,False,0.0,0.03149401841114925,0.03580564388117299,all_except_D_e
EDR013,sparse_invariant,0.4931490671813253,0.968,0.41999999999999993,False,False,True,0.3,0.05322547646758585,0.05168357008721686,all_except_D_e
EDR014,nonlinear_invariant,0.30434782608695654,0.9733333333333334,4.38,False,False,False,0.0,0.037598273379472975,0.03178946456478334,all_except_D_e
EDR014,sparse_invariant,0.8752628324056895,0.9966666666666667,0.2699999999999996,False,True,True,0.42857142857142855,0.062463934032355235,0.06150436496672009,all_except_D_e
EDR015,nonlinear_invariant,0.7777777777777778,0.9966666666666667,5.3100000000000005,False,False,False,0.2857142857142857,0.0207078617920806,0.035818970171936,all_except_D_e
EDR015,sparse_invariant,0.982142857142857,0.9995238095238096,0.05999999999999961,True,True,True,0.5714285714285714,0.039031095423400025,0.04259982718073042,all_except_D_e
EDR017,nonlinear_invariant,0.5582010582010581,0.9822222222222222,0.14999999999999947,True,True,True,0.3333333333333333,0.013616124939867736,0.006370094853227461,all_except_D_e
EDR017,sparse_invariant,0.5596560846560846,0.9733333333333333,0.14999999999999947,True,True,True,0.3333333333333333,0.0354005135776487,0.027970661238020247,all_except_D_e
EDR018,nonlinear_invariant,0.39868215304757143,0.9376666666666666,3.0,False,False,False,0.0,0.03516698474590731,0.036774581838781004,all_except_D_e
EDR018,sparse_invariant,0.542174185463659,0.9073333333333333,0.02999999999999936,True,True,True,0.3,0.05279905166870352,0.03987830099188389,all_except_D_e
EDR019,nonlinear_invariant,0.8457070707070706,0.9970099667774086,0.7200000000000006,False,False,False,0.3,0.018779774496200115,0.04196744806366738,all_except_D_e
EDR019,sparse_invariant,0.3265006378783468,0.9554817275747509,2.219999999999999,False,False,False,0.2,0.046113127583681614,0.043459473708250825,all_except_D_e
EDR020,nonlinear_invariant,0.6844187675070028,0.9895,0.08999999999999986,True,True,True,0.3,0.020919266737794404,0.015618464213100963,all_except_D_e
EDR020,sparse_invariant,0.8796753246753246,0.9833333333333334,0.3899999999999997,False,False,True,0.4,0.04144053866508135,0.04061924874140474,all_except_D_e
EDR021,nonlinear_invariant,0.23767262699116803,0.917704918032787,0.20999999999999996,False,True,True,0.1,0.014618437380718208,0.017459397647291215,all_except_D_e
EDR021,sparse_invariant,0.22233874604407786,0.8750819672131147,0.03000000000000025,True,True,True,0.1,0.03690271949666722,0.010633890709948437,all_except_D_e
EDR022,nonlinear_invariant,0.6179653679653679,0.9072222222222222,0.0,True,True,True,0.5,0.01151748942345531,0.009494960249714688,all_except_D_e
EDR022,sparse_invariant,0.5657308377896613,0.9222222222222223,0.41999999999999993,False,False,True,0.5,0.03105631859161303,0.028181020202923245,all_except_D_e
EDR023,nonlinear_invariant,0.7142857142857143,0.9933333333333333,3.45,False,False,False,0.1,0.036607258126056835,0.03960850612354082,all_except_D_e
EDR023,sparse_invariant,0.9999999999999999,1.0,0.03000000000000025,True,True,True,0.4,0.05142183264067249,0.06470014652515212,all_except_D_e
EDR025,nonlinear_invariant,0.4511642575690563,0.978052805280528,0.08999999999999986,True,True,True,0.4,0.020266759040094135,0.01905514882954695,all_except_D_e
EDR025,sparse_invariant,0.3465996765996766,0.9620462046204621,3.0600000000000005,False,False,False,0.1,0.03757775882111703,0.03822813457790006,all_except_D_e
EDR028,nonlinear_invariant,0.37598472955615814,0.9764285714285714,0.20999999999999996,False,True,True,0.14285714285714285,0.01700024027154254,0.003622120693277734,all_except_D_e
EDR028,sparse_invariant,0.8954648526077096,0.9976190476190476,0.15000000000000036,False,True,True,0.42857142857142855,0.03697639195969595,0.046617482107945675,all_except_D_e
EDR034,nonlinear_invariant,0.4152297747055812,0.8823333333333333,0.0,True,True,True,0.2,0.009871593956614614,0.021321384233016834,all_except_D_e
EDR034,sparse_invariant,0.3799812253927259,0.7083333333333333,0.0,True,True,True,0.2,0.022924894821612245,0.00859322485306686,all_except_D_e
EDR035,nonlinear_invariant,0.48882882882882883,0.9446666666666667,0.2999999999999998,False,True,True,0.2,0.010866093246352418,0.02069655007746901,all_except_D_e
EDR035,sparse_invariant,0.8678571428571428,0.986,0.1800000000000006,False,True,True,0.4,0.026794663978694077,0.02720351991811975,all_except_D_e
EDR041,nonlinear_invariant,1.0,1.0,0.08999999999999986,True,True,True,0.8,0.014375220839892056,0.027818418209943248,all_except_D_e
EDR041,sparse_invariant,0.7577639751552796,0.986,0.0,True,True,True,0.6,0.030429654579561323,0.03167046688364442,all_except_D_e
EDR054,nonlinear_invariant,0.8970370370370371,0.9924590163934426,0.03000000000000025,True,True,True,0.4,0.00907258952049665,0.019903944984096464,all_except_D_e
EDR054,sparse_invariant,0.8922863247863247,0.9950819672131147,0.0,True,True,True,0.4,0.020589503324068094,0.010358123957531482,all_except_D_e
EDR060,nonlinear_invariant,0.04345461390258351,0.7340983606557377,0.3899999999999997,False,False,True,0.0,0.02454985075614166,0.008547630634399252,all_except_D_e
EDR060,sparse_invariant,0.041577663323393875,0.7855737704918032,1.8899999999999997,False,False,False,0.0,0.043735238577607284,0.02786771229374177,all_except_D_e
EDR064,nonlinear_invariant,0.38602150537634405,0.6166666666666667,0.0,True,True,True,0.3,0.008942501859822347,0.02218501992305317,all_except_D_e
EDR064,sparse_invariant,0.48273529589319053,0.862,0.0,True,True,True,0.3,0.022028058085190042,0.008040170697573642,all_except_D_e
EDR066,nonlinear_invariant,0.8618221045405511,0.9266666666666666,0.0,True,True,True,0.4444444444444444,0.00837475994472531,0.01877969324803817,all_except_D_e
EDR066,sparse_invariant,0.9343434343434345,0.9951851851851852,0.02999999999999936,True,True,True,0.4444444444444444,0.019426001120810086,0.013524717405608159,all_except_D_e
EDR072,nonlinear_invariant,0.9999999999999999,0.9999999999999999,0.1200000000000001,True,True,True,0.5714285714285714,0.015484248067887701,0.028390091051563926,all_except_D_e
EDR072,sparse_invariant,0.9999999999999998,1.0,0.03000000000000025,True,True,True,0.5714285714285714,0.03979864711826213,0.05228668605225357,all_except_D_e
