noise_fraction,trial,method,auprc,improvement_survives
0.01,48,baseline:D_e_normalized,0.05487983206976093,False
0.01,48,baseline:D_e_positive,0.3175623290674757,False
0.01,48,baseline:E_parallel_abs,0.23254999285082464,False
0.01,48,baseline:E_prime_magnitude,0.22020736391917664,False
0.01,48,baseline:J_magnitude,0.7201138843472964,False
0.01,48,baseline:Q,0.3625504034884974,False
0.01,48,baseline:pressure_anisotropy_abs,0.15443844362280465,False
0.01,48,nonlinear_invariant,0.5721047502705139,False
0.01,48,sparse_invariant,0.5923293742931409,False
0.01,49,baseline:D_e_abs,0.38505999656056206,False
0.01,49,baseline:D_e_normalized,0.05500869704403574,False
0.01,49,baseline:D_e_positive,0.31689930235392544,False
0.01,49,baseline:E_parallel_abs,0.23897492243908758,False
0.01,49,baseline:E_prime_magnitude,0.22047978674077484,False
0.01,49,baseline:J_magnitude,0.7209033526627877,False
0.01,49,baseline:Q,0.3499410978296071,False
0.01,49,baseline:pressure_anisotropy_abs,0.15488888698877024,False
0.01,49,nonlinear_invariant,0.5764374127265839,False
0.01,49,sparse_invariant,0.5961727822783823,False
0.02,0,baseline:D_e_abs,0.384636247946772,False
0.02,0,baseline:D_e_normalized,0.055485654195268026,False
0.02,0,baseline:D_e_positive,0.3158970543832887,False
0.02,0,baseline:E_parallel_abs,0.23674376959226118,False
0.02,0,baseline:E_prime_magnitude,0.217483131377931,False
0.02,0,baseline:J_magnitude,0.7211775497046,False
0.02,0,baseline:Q,0.26329127403058433,False
0.02,0,baseline:pressure_anisotropy_abs,0.15686404105571575,False
0.02,0,nonlinear_invariant,0.5470881998124697,False
0.02,0,sparse_invariant,0.5679337554236896,False
0.02,1,baseline:D_e_abs,0.3898751225570128,False
0.02,1,baseline:D_e_normalized,0.057836056255829625,False
0.02,1,baseline:D_e_positive,0.32235145883667743,False
0.02,1,baseline:E_parallel_abs,0.2333498327415885,False
0.02,1,baseline:E_prime_magnitude,0.2189546401041184,False
0.02,1,baseline:J_magnitude,0.7211162227855014,False
0.02,1,baseline:Q,0.27079092313863945,False
0.02,1,baseline:pressure_anisotropy_abs,0.15392692627597693,False
0.02,1,nonlinear_invariant,0.5485358743060499,False
0.02,1,sparse_invariant,0.5658860638573381,False
0.02,2,baseline:D_e_abs,0.3802179744050959,False
0.02,2,baseline:D_e_normalized,0.05482999682773384,False
0.02,2,baseline:D_e_positive,0.3128460127291261,False
0.02,2,baseline:E_parallel_abs,0.23347727459022738,False
0.02,2,baseline:E_prime_magnitude,0.22037726745162464,False
0.02,2,baseline:J_magnitude,0.7135000316284272,False
0.02,2,baseline:Q,0.28295208167580743,False
0.02,2,baseline:pressure_anisotropy_abs,0.15390648930441306,False
0.02,2,nonlinear_invariant,0.5765736749922034,False
0.02,2,sparse_invariant,0.5577088229437996,False
0.02,3,baseline:D_e_abs,0.3890721285703855,False
0.02,3,baseline:D_e_normalized,0.05553413628200642,False
0.02,3,baseline:D_e_positive,0.3156842376356377,False
0.02,3,baseline:E_parallel_abs,0.23761741616309262,False
0.02,3,baseline:E_prime_magnitude,0.2224737232471211,False
0.02,3,baseline:J_magnitude,0.7229328897375779,False
0.02,3,baseline:Q,0.2705127304634907,False
0.02,3,baseline:pressure_anisotropy_abs,0.1550996932646932,False
0.02,3,nonlinear_invariant,0.5502111656664181,False
0.02,3,sparse_invariant,0.5661760866460506,False
0.02,4,baseline:D_e_abs,0.38830839783444343,False
0.02,4,baseline:D_e_normalized,0.05564683715762691,False
0.02,4,baseline:D_e_positive,0.31838832583694326,False
0.02,4,baseline:E_parallel_abs,0.2358064636896311,False
0.02,4,baseline:E_prime_magnitude,0.22316267816847987,False
0.02,4,baseline:J_magnitude,0.7234716125217143,False
0.02,4,baseline:Q,0.285980628994407,False
0.02,4,baseline:pressure_anisotropy_abs,0.15428271567712418,False
0.02,4,nonlinear_invariant,0.5459731241299842,False
0.02,4,sparse_invariant,0.5662347209407277,False
0.02,5,baseline:D_e_abs,0.3872667608057994,False
0.02,5,baseline:D_e_normalized,0.05586522839639435,False
0.02,5,baseline:D_e_positive,0.31700582407553174,False
0.02,5,baseline:E_parallel_abs,0.24022950038298238,False
0.02,5,baseline:E_prime_magnitude,0.21974661892151903,False
0.02,5,baseline:J_magnitude,0.7191876762130108,False
0.02,5,baseline:Q,0.2819429563769588,False
0.02,5,baseline:pressure_anisotropy_abs,0.15407835302095285,False
0.02,5,nonlinear_invariant,0.5649840202934856,False
0.02,5,sparse_invariant,0.5635099278483751,False
0.02,6,baseline:D_e_abs,0.38914948057476334,False
0.02,6,baseline:D_e_normalized,0.05762697661926989,False
0.02,6,baseline:D_e_positive,0.31783317774166925,False
0.02,6,baseline:E_parallel_abs,0.23455521386798717,False
0.02,6,baseline:E_prime_magnitude,0.21730031135988323,False
0.02,6,baseline:J_magnitude,0.7135144361788835,False
0.02,6,baseline:Q,0.2771019849858974,False
0.02,6,baseline:pressure_anisotropy_abs,0.15646128004600354,False
0.02,6,nonlinear_invariant,0.552551591600964,False
0.02,6,sparse_invariant,0.5584522994360056,False
0.02,7,baseline:D_e_abs,0.38827210349403535,False
0.02,7,baseline:D_e_normalized,0.055957393236757046,False
0.02,7,baseline:D_e_positive,0.31805391049996806,False
0.02,7,baseline:E_parallel_abs,0.23615253564907043,False
0.02,7,baseline:E_prime_magnitude,0.217278208032576,False
0.02,7,baseline:J_magnitude,0.715953212793389,False
0.02,7,baseline:Q,0.2817433513192937,False
0.02,7,baseline:pressure_anisotropy_abs,0.15493528904639334,False
0.02,7,nonlinear_invariant,0.5636111439451609,False
0.02,7,sparse_invariant,0.5650860410702193,False
0.02,8,baseline:D_e_abs,0.3902611216411829,False
0.02,8,baseline:D_e_normalized,0.057075487158355136,False
0.02,8,baseline:D_e_positive,0.3181395549529012,False
0.02,8,baseline:E_parallel_abs,0.2337307530004675,False
0.02,8,baseline:E_prime_magnitude,0.2172592895647397,False
0.02,8,baseline:J_magnitude,0.7196753674740849,False
0.02,8,baseline:Q,0.2772684734735359,False
0.02,8,baseline:pressure_anisotropy_abs,0.16041311284265525,False
0.02,8,nonlinear_invariant,0.56082794048525,False
0.02,8,sparse_invariant,0.551424988493357,False
0.02,9,baseline:D_e_abs,0.38390379496236804,False
0.02,9,baseline:D_e_normalized,0.055503771261198896,False
0.02,9,baseline:D_e_positive,0.31707282544404675,False
0.02,9,baseline:E_parallel_abs,0.23020383851903758,False
0.02,9,baseline:E_prime_magnitude,0.21825285789730645,False
0.02,9,baseline:J_magnitude,0.7162862110212725,False
0.02,9,baseline:Q,0.27472090110104647,False
0.02,9,baseline:pressure_anisotropy_abs,0.1542355001976153,False
0.02,9,nonlinear_invariant,0.5650174274700929,False
0.02,9,sparse_invariant,0.5770205563703803,False
0.02,10,baseline:D_e_abs,0.38542544357650893,False
0.02,10,baseline:D_e_normalized,0.05262255910946844,False
0.02,10,baseline:D_e_positive,0.3179625788979113,False
0.02,10,baseline:E_parallel_abs,0.23507635488579415,False
0.02,10,baseline:E_prime_magnitude,0.21856266753694042,False
0.02,10,baseline:J_magnitude,0.7191038847504813,False
0.02,10,baseline:Q,0.25827229952457703,False
0.02,10,baseline:pressure_anisotropy_abs,0.15408258527258942,False
0.02,10,nonlinear_invariant,0.5537617590060505,False
0.02,10,sparse_invariant,0.5603932317587756,False
0.02,11,baseline:D_e_abs,0.3843292665395385,False
0.02,11,baseline:D_e_normalized,0.05608427362679624,False
0.02,11,baseline:D_e_positive,0.318609057447329,False
0.02,11,baseline:E_parallel_abs,0.2426209312120764,False
0.02,11,baseline:E_prime_magnitude,0.22063921335496192,False
0.02,11,baseline:J_magnitude,0.7141682319288609,False
0.02,11,baseline:Q,0.25574702994580856,False
0.02,11,baseline:pressure_anisotropy_abs,0.15529227551755112,False
0.02,11,nonlinear_invariant,0.567118199487997,False
0.02,11,sparse_invariant,0.5377424230541689,False
0.02,12,baseline:D_e_abs,0.38412533497797935,False
0.02,12,baseline:D_e_normalized,0.05444599024103421,False
0.02,12,baseline:D_e_positive,0.31475755432907665,False
0.02,12,baseline:E_parallel_abs,0.23477430140448374,False
0.02,12,baseline:E_prime_magnitude,0.22079584608486202,False
0.02,12,baseline:J_magnitude,0.7153189904585221,False
0.02,12,baseline:Q,0.28816288574055754,False
0.02,12,baseline:pressure_anisotropy_abs,0.15551562520923137,False
0.02,12,nonlinear_invariant,0.5621079920788037,False
0.02,12,sparse_invariant,0.5646790271761694,False
0.02,13,baseline:D_e_abs,0.3856979463776104,False
0.02,13,baseline:D_e_normalized,0.0548519372724903,False
0.02,13,baseline:D_e_positive,0.3172522929363587,False
0.02,13,baseline:E_parallel_abs,0.22624886067569416,False
0.02,13,baseline:E_prime_magnitude,0.21890226827166195,False
0.02,13,baseline:J_magnitude,0.7212318398120421,False
0.02,13,baseline:Q,0.2888809881788899,False
0.02,13,baseline:pressure_anisotropy_abs,0.15633337415472104,False
0.02,13,nonlinear_invariant,0.5748757611555085,False
0.02,13,sparse_invariant,0.5627840013415685,False
0.02,14,baseline:D_e_abs,0.38787090384249057,False
0.02,14,baseline:D_e_normalized,0.05613640511451549,False
0.02,14,baseline:D_e_positive,0.31666261346575497,False
0.02,14,baseline:E_parallel_abs,0.24122899149729904,False
0.02,14,baseline:E_prime_magnitude,0.22337922693453824,False
0.02,14,baseline:J_magnitude,0.7159869738117891,False
0.02,14,baseline:Q,0.270599595909418,False
0.02,14,baseline:pressure_anisotropy_abs,0.15444047011858236,False
0.02,14,nonlinear_invariant,0.5692024655755364,False
0.02,14,sparse_invariant,0.5627178986500894,False
0.02,15,baseline:D_e_abs,0.3808493436562906,False
0.02,15,baseline:D_e_normalized,0.05676577380263426,False
0.02,15,baseline:D_e_positive,0.31344850645033867,False
0.02,15,baseline:E_parallel_abs,0.23246667674378108,False
0.02,15,baseline:E_prime_magnitude,0.22080573933025152,False
0.02,15,baseline:J_magnitude,0.7182225179633366,False
0.02,15,baseline:Q,0.26420521666523317,False
0.02,15,baseline:pressure_anisotropy_abs,0.15397896780155043,False
0.02,15,nonlinear_invariant,0.5597552363646358,False
0.02,15,sparse_invariant,0.5494001652875853,False
0.02,16,baseline:D_e_abs,0.37901079531427456,False
0.02,16,baseline:D_e_normalized,0.05422923245161254,False
0.02,16,baseline:D_e_positive,0.31415416205819263,False
0.02,16,baseline:E_parallel_abs,0.2380917684414491,False
0.02,16,baseline:E_prime_magnitude,0.22205192311494945,False
0.02,16,baseline:J_magnitude,0.7207851135135414,False
0.02,16,baseline:Q,0.2619530031199002,False
0.02,16,baseline:pressure_anisotropy_abs,0.1528469737303867,False
0.02,16,nonlinear_invariant,0.5480308730330757,False
0.02,16,sparse_invariant,0.545187461829094,False
0.02,17,baseline:D_e_abs,0.3883098793893766,False
0.02,17,baseline:D_e_normalized,0.055065894190898655,False
0.02,17,baseline:D_e_positive,0.31740456169469217,False
0.02,17,baseline:E_parallel_abs,0.23695027302323415,False
0.02,17,baseline:E_prime_magnitude,0.21859985627292375,False
0.02,17,baseline:J_magnitude,0.7231203930483439,False
0.02,17,baseline:Q,0.29083760836588174,False
0.02,17,baseline:pressure_anisotropy_abs,0.15566653647647563,False
0.02,17,nonlinear_invariant,0.5684795826879374,False
0.02,17,sparse_invariant,0.5710204508660769,False
0.02,18,baseline:D_e_abs,0.3869192741038037,False
0.02,18,baseline:D_e_normalized,0.056608222813589966,False
0.02,18,baseline:D_e_positive,0.31709910599842994,False
0.02,18,baseline:E_parallel_abs,0.24434702143884288,False
0.02,18,baseline:E_prime_magnitude,0.21722610108957283,False
0.02,18,baseline:J_magnitude,0.7169503379023907,False
0.02,18,baseline:Q,0.2592377945202476,False
0.02,18,baseline:pressure_anisotropy_abs,0.1522316775778992,False
0.02,18,nonlinear_invariant,0.5560998863297265,False
0.02,18,sparse_invariant,0.5545692287769154,False
0.02,19,baseline:D_e_abs,0.3904297556507202,False
0.02,19,baseline:D_e_normalized,0.05931029727612588,False
0.02,19,baseline:D_e_positive,0.31114002211318825,False
0.02,19,baseline:E_parallel_abs,0.2298899448456739,False
0.02,19,baseline:E_prime_magnitude,0.2184194949601639,False
0.02,19,baseline:J_magnitude,0.7172313827103052,False
0.02,19,baseline:Q,0.27385957520427556,False
0.02,19,baseline:pressure_anisotropy_abs,0.1529528159061044,False
0.02,19,nonlinear_invariant,0.573478498414274,False
0.02,19,sparse_invariant,0.5704253962608495,False
0.02,20,baseline:D_e_abs,0.39099217107027145,False
0.02,20,baseline:D_e_normalized,0.056411846963036666,False
0.02,20,baseline:D_e_positive,0.32049752436565737,False
0.02,20,baseline:E_parallel_abs,0.2378634060439552,False
0.02,20,baseline:E_prime_magnitude,0.22041712692354318,False
0.02,20,baseline:J_magnitude,0.719898012747841,False
0.02,20,baseline:Q,0.28645986803028556,False
0.02,20,baseline:pressure_anisotropy_abs,0.15230983856506972,False
0.02,20,nonlinear_invariant,0.5678618324466106,False
0.02,20,sparse_invariant,0.5510171906498178,False
0.02,21,baseline:D_e_abs,0.3916761962920739,False
0.02,21,baseline:D_e_normalized,0.0556322390351322,False
0.02,21,baseline:D_e_positive,0.3178764934798622,False
0.02,21,baseline:E_parallel_abs,0.23739365333074403,False
0.02,21,baseline:E_prime_magnitude,0.21944003474775395,False
0.02,21,baseline:J_magnitude,0.7251308987070297,False
0.02,21,baseline:Q,0.28194689030435044,False
0.02,21,baseline:pressure_anisotropy_abs,0.15472326392771277,False
0.02,21,nonlinear_invariant,0.5678517711662916,False
0.02,21,sparse_invariant,0.5458733173280932,False
0.02,22,baseline:D_e_abs,0.3828868951202438,False
0.02,22,baseline:D_e_normalized,0.0558674274813227,False
0.02,22,baseline:D_e_positive,0.31509493829402235,False
0.02,22,baseline:E_parallel_abs,0.23625472581002535,False
0.02,22,baseline:E_prime_magnitude,0.21625084783415985,False
0.02,22,baseline:J_magnitude,0.7159749194784147,False
0.02,22,baseline:Q,0.2796912300823816,False
0.02,22,baseline:pressure_anisotropy_abs,0.1577918916179988,False
0.02,22,nonlinear_invariant,0.5534137651718479,False
0.02,22,sparse_invariant,0.5440931406408868,False
0.02,23,baseline:D_e_abs,0.3853818198051718,False
0.02,23,baseline:D_e_normalized,0.05416190176009338,False
0.02,23,baseline:D_e_positive,0.3083839324952256,False
0.02,23,baseline:E_parallel_abs,0.23967116406831443,False
0.02,23,baseline:E_prime_magnitude,0.2186268123754903,False
0.02,23,baseline:J_magnitude,0.7194944141403526,False
0.02,23,baseline:Q,0.27567152352167795,False
0.02,23,baseline:pressure_anisotropy_abs,0.1571175746582111,False
0.02,23,nonlinear_invariant,0.5635788253113626,False
0.02,23,sparse_invariant,0.567613657493654,False
0.02,24,baseline:D_e_abs,0.3849020919181219,False
0.02,24,baseline:D_e_normalized,0.05517790127941352,False
0.02,24,baseline:D_e_positive,0.31614774999501083,False
0.02,24,baseline:E_parallel_abs,0.23678262291809596,False
0.02,24,baseline:E_prime_magnitude,0.2199087274729543,False
0.02,24,baseline:J_magnitude,0.7173380819982459,False
0.02,24,baseline:Q,0.27126845698612173,False
0.02,24,baseline:pressure_anisotropy_abs,0.15616878560254155,False
0.02,24,nonlinear_invariant,0.5546337877769457,False
0.02,24,sparse_invariant,0.5681274407716955,False
0.02,25,baseline:D_e_abs,0.38503164453802713,False
0.02,25,baseline:D_e_normalized,0.05544820895610395,False
0.02,25,baseline:D_e_positive,0.313373681296685,False
0.02,25,baseline:E_parallel_abs,0.2367190930508567,False
0.02,25,baseline:E_prime_magnitude,0.2195874206804902,False
0.02,25,baseline:J_magnitude,0.7214523257241084,False
0.02,25,baseline:Q,0.2607736746254798,False
0.02,25,baseline:pressure_anisotropy_abs,0.1533871251560218,False
0.02,25,nonlinear_invariant,0.5614774289568675,False
0.02,25,sparse_invariant,0.5391443709200002,False
0.02,26,baseline:D_e_abs,0.3810501930833951,False
0.02,26,baseline:D_e_normalized,0.05547850686830887,False
0.02,26,baseline:D_e_positive,0.3118623521251907,False
0.02,26,baseline:E_parallel_abs,0.23652217488978952,False
0.02,26,baseline:E_prime_magnitude,0.2230987238131884,False
0.02,26,baseline:J_magnitude,0.721135526515352,False
0.02,26,baseline:Q,0.2570239798566026,False
0.02,26,baseline:pressure_anisotropy_abs,0.15655514904677983,False
0.02,26,nonlinear_invariant,0.5547721404628458,False
0.02,26,sparse_invariant,0.5738409584887504,False
0.02,27,baseline:D_e_abs,0.38395464021043463,False
0.02,27,baseline:D_e_normalized,0.05511736905395698,False
0.02,27,baseline:D_e_positive,0.3141754781528267,False
0.02,27,baseline:E_parallel_abs,0.23335746237614266,False
0.02,27,baseline:E_prime_magnitude,0.21865545891913019,False
0.02,27,baseline:J_magnitude,0.7239868912166671,False
0.02,27,baseline:Q,0.284794051176268,False
0.02,27,baseline:pressure_anisotropy_abs,0.15652956904937462,False
0.02,27,nonlinear_invariant,0.5731791594990934,False
0.02,27,sparse_invariant,0.5560732595337355,False
0.02,28,baseline:D_e_abs,0.3846727170231228,False
0.02,28,baseline:D_e_normalized,0.05382433648381094,False
0.02,28,baseline:D_e_positive,0.3160982423795592,False
0.02,28,baseline:E_parallel_abs,0.234784410273307,False
0.02,28,baseline:E_prime_magnitude,0.22091165616290306,False
0.02,28,baseline:J_magnitude,0.7202084685947981,False
0.02,28,baseline:Q,0.2554340856228443,False
0.02,28,baseline:pressure_anisotropy_abs,0.15684415613965288,False
0.02,28,nonlinear_invariant,0.563983181397738,False
0.02,28,sparse_invariant,0.55397576711275,False
0.02,29,baseline:D_e_abs,0.38877983034024827,False
0.02,29,baseline:D_e_normalized,0.05716288683678116,False
0.02,29,baseline:D_e_positive,0.3184856807426377,False
0.02,29,baseline:E_parallel_abs,0.23839259158477955,False
0.02,29,baseline:E_prime_magnitude,0.22287073568209412,False
0.02,29,baseline:J_magnitude,0.7170356428239838,False
0.02,29,baseline:Q,0.2795231008913037,False
0.02,29,baseline:pressure_anisotropy_abs,0.15601966718434399,False
0.02,29,nonlinear_invariant,0.555855918009042,False
0.02,29,sparse_invariant,0.5691838002735938,False
0.02,30,baseline:D_e_abs,0.3824491156503334,False
0.02,30,baseline:D_e_normalized,0.05603280114147644,False
0.02,30,baseline:D_e_positive,0.3152648218663259,False
0.02,30,baseline:E_parallel_abs,0.2295898531577895,False
0.02,30,baseline:E_prime_magnitude,0.21793262311497566,False
0.02,30,baseline:J_magnitude,0.723339059580996,False
0.02,30,baseline:Q,0.26242056501904204,False
0.02,30,baseline:pressure_anisotropy_abs,0.15631315560002282,False
0.02,30,nonlinear_invariant,0.5508771478857953,False
0.02,30,sparse_invariant,0.5551294023682248,False
0.02,31,baseline:D_e_abs,0.38990685476808107,False
0.02,31,baseline:D_e_normalized,0.054648545703839736,False
0.02,31,baseline:D_e_positive,0.3221129930578189,False
0.02,31,baseline:E_parallel_abs,0.2291825277789018,False
0.02,31,baseline:E_prime_magnitude,0.2170015324474515,False
0.02,31,baseline:J_magnitude,0.7180185481773965,False
0.02,31,baseline:Q,0.27490564832234404,False
0.02,31,baseline:pressure_anisotropy_abs,0.15622986263028882,False
0.02,31,nonlinear_invariant,0.5687203731066413,False
0.02,31,sparse_invariant,0.5511307040725567,False
0.02,32,baseline:D_e_abs,0.38818908602383234,False
0.02,32,baseline:D_e_normalized,0.056100832726197813,False
0.02,32,baseline:D_e_positive,0.3164206275594284,False
0.02,32,baseline:E_parallel_abs,0.23992846858057704,False
0.02,32,baseline:E_prime_magnitude,0.2212865380391225,False
0.02,32,baseline:J_magnitude,0.7187056320660918,False
0.02,32,baseline:Q,0.26976871464724633,False
0.02,32,baseline:pressure_anisotropy_abs,0.15610811259142265,False
0.02,32,nonlinear_invariant,0.5746554070636277,False
0.02,32,sparse_invariant,0.552156277390281,False
0.02,33,baseline:D_e_abs,0.3881276761484058,False
0.02,33,baseline:D_e_normalized,0.0552603406944721,False
0.02,33,baseline:D_e_positive,0.32235073542288056,False
0.02,33,baseline:E_parallel_abs,0.23029931299640516,False
0.02,33,baseline:E_prime_magnitude,0.21916162266765216,False
0.02,33,baseline:J_magnitude,0.7165935181233757,False
0.02,33,baseline:Q,0.2787409702830535,False
0.02,33,baseline:pressure_anisotropy_abs,0.1520656382588009,False
0.02,33,nonlinear_invariant,0.5684220585360616,False
0.02,33,sparse_invariant,0.5746982698573192,False
0.02,34,baseline:D_e_abs,0.3834516754099102,False
0.02,34,baseline:D_e_normalized,0.056060553398589195,False
0.02,34,baseline:D_e_positive,0.31868131687865436,False
0.02,34,baseline:E_parallel_abs,0.24366274466382074,False
0.02,34,baseline:E_prime_magnitude,0.21723817294067393,False
0.02,34,baseline:J_magnitude,0.7222176105340385,False
0.02,34,baseline:Q,0.2924137018473943,False
0.02,34,baseline:pressure_anisotropy_abs,0.15364581600726607,False
0.02,34,nonlinear_invariant,0.5703389637140589,False
0.02,34,sparse_invariant,0.5779115869918633,False
0.02,35,baseline:D_e_abs,0.38367612136033674,False
0.02,35,baseline:D_e_normalized,0.057662349216759085,False
0.02,35,baseline:D_e_positive,0.31343551652294416,False
0.02,35,baseline:E_parallel_abs,0.23530652212116232,False
0.02,35,baseline:E_prime_magnitude,0.22502089718086263,False
0.02,35,baseline:J_magnitude,0.7195840869978679,False
0.02,35,baseline:Q,0.2812204457435591,False
0.02,35,baseline:pressure_anisotropy_abs,0.15080824187908287,False
0.02,35,nonlinear_invariant,0.5698276637585933,False
0.02,35,sparse_invariant,0.571647933829391,False
0.02,36,baseline:D_e_abs,0.3855975250488943,False
0.02,36,baseline:D_e_normalized,0.05561065695435071,False
0.02,36,baseline:D_e_positive,0.31063092647435486,False
0.02,36,baseline:E_parallel_abs,0.23966182247236664,False
0.02,36,baseline:E_prime_magnitude,0.2200692424571374,False
0.02,36,baseline:J_magnitude,0.7202176882503012,False
0.02,36,baseline:Q,0.2564901284984101,False
0.02,36,baseline:pressure_anisotropy_abs,0.15236651443516971,False
0.02,36,nonlinear_invariant,0.5613681325359284,False
0.02,36,sparse_invariant,0.5714114228642613,False
0.02,37,baseline:D_e_abs,0.3865931908580271,False
0.02,37,baseline:D_e_normalized,0.05563279808425498,False
0.02,37,baseline:D_e_positive,0.3140515745243588,False
0.02,37,baseline:E_parallel_abs,0.2403905590958497,False
0.02,37,baseline:E_prime_magnitude,0.22119141792975774,False
0.02,37,baseline:J_magnitude,0.7184731264239638,False
0.02,37,baseline:Q,0.29477438889525787,False
0.02,37,baseline:pressure_anisotropy_abs,0.1571370706017872,False
0.02,37,nonlinear_invariant,0.5608773648749964,False
0.02,37,sparse_invariant,0.5680830962134841,False
0.02,38,baseline:D_e_abs,0.3850644578381596,False
0.02,38,baseline:D_e_normalized,0.0553549114129884,False
0.02,38,baseline:D_e_positive,0.3135877509076583,False
0.02,38,baseline:E_parallel_abs,0.23329346596052947,False
0.02,38,baseline:E_prime_magnitude,0.22134590124100953,False
0.02,38,baseline:J_magnitude,0.7173542001824496,False
0.02,38,baseline:Q,0.29159248737232485,False
0.02,38,baseline:pressure_anisotropy_abs,0.15311429629711965,False
0.02,38,nonlinear_invariant,0.5614968196814579,False
0.02,38,sparse_invariant,0.5666398903640383,False
0.02,39,baseline:D_e_abs,0.3857928023159853,False
0.02,39,baseline:D_e_normalized,0.056091725691079654,False
0.02,39,baseline:D_e_positive,0.31343632765091517,False
0.02,39,baseline:E_parallel_abs,0.24843653337829416,False
0.02,39,baseline:E_prime_magnitude,0.21684087966076263,False
0.02,39,baseline:J_magnitude,0.7221799621510604,False
0.02,39,baseline:Q,0.27787950613078294,False
0.02,39,baseline:pressure_anisotropy_abs,0.1541347394635824,False
0.02,39,nonlinear_invariant,0.5592973793073791,False
0.02,39,sparse_invariant,0.5573599242466479,False
0.02,40,baseline:D_e_abs,0.38580729988524665,False
0.02,40,baseline:D_e_normalized,0.055006211743806814,False
0.02,40,baseline:D_e_positive,0.3117338275123523,False
0.02,40,baseline:E_parallel_abs,0.22665672405094803,False
0.02,40,baseline:E_prime_magnitude,0.21674391670498316,False
0.02,40,baseline:J_magnitude,0.7162726416176812,False
0.02,40,baseline:Q,0.2709103831264534,False
0.02,40,baseline:pressure_anisotropy_abs,0.15231822868424294,False
0.02,40,nonlinear_invariant,0.5632912767841718,False
0.02,40,sparse_invariant,0.5753465773976044,False
0.02,41,baseline:D_e_abs,0.39309720779808804,False
0.02,41,baseline:D_e_normalized,0.055789584341514036,False
0.02,41,baseline:D_e_positive,0.3168856863768026,False
0.02,41,baseline:E_parallel_abs,0.22796803896108217,False
0.02,41,baseline:E_prime_magnitude,0.21614763774657175,False
0.02,41,baseline:J_magnitude,0.7207435827482565,False
0.02,41,baseline:Q,0.2554504985760001,False
0.02,41,baseline:pressure_anisotropy_abs,0.15314964807337014,False
0.02,41,nonlinear_invariant,0.5724055911564109,False
0.02,41,sparse_invariant,0.5616966776495024,False
0.02,42,baseline:D_e_abs,0.3838243921118218,False
0.02,42,baseline:D_e_normalized,0.05381194586146293,False
0.02,42,baseline:D_e_positive,0.3118680664525309,False
0.02,42,baseline:E_parallel_abs,0.23475157562512186,False
0.02,42,baseline:E_prime_magnitude,0.22228303276380582,False
0.02,42,baseline:J_magnitude,0.714547307786368,False
0.02,42,baseline:Q,0.2908982586621059,False
0.02,42,baseline:pressure_anisotropy_abs,0.15449626312546533,False
0.02,42,nonlinear_invariant,0.564186835098888,False
0.02,42,sparse_invariant,0.563363508617436,False
0.02,43,baseline:D_e_abs,0.3800112055370493,False
0.02,43,baseline:D_e_normalized,0.05384029034394128,False
0.02,43,baseline:D_e_positive,0.31312045911888603,False
0.02,43,baseline:E_parallel_abs,0.23496647286976305,False
0.02,43,baseline:E_prime_magnitude,0.22209737649762193,False
0.02,43,baseline:J_magnitude,0.7177088924522838,False
0.02,43,baseline:Q,0.2789752237313188,False
0.02,43,baseline:pressure_anisotropy_abs,0.153418171301364,False
0.02,43,nonlinear_invariant,0.5542539041957905,False
0.02,43,sparse_invariant,0.556395131113381,False
0.02,44,baseline:D_e_abs,0.3812574026097045,False
0.02,44,baseline:D_e_normalized,0.05690016027146427,False
0.02,44,baseline:D_e_positive,0.3161427298780634,False
0.02,44,baseline:E_parallel_abs,0.23815763495451114,False
0.02,44,baseline:E_prime_magnitude,0.22025659400510023,False
0.02,44,baseline:J_magnitude,0.7199092265987986,False
0.02,44,baseline:Q,0.2668286416536394,False
0.02,44,baseline:pressure_anisotropy_abs,0.15315117206394527,False
0.02,44,nonlinear_invariant,0.5638610543336049,False
0.02,44,sparse_invariant,0.5646703820794622,False
0.02,45,baseline:D_e_abs,0.3896226139256395,False
0.02,45,baseline:D_e_normalized,0.056258256907039374,False
0.02,45,baseline:D_e_positive,0.31780311619380197,False
0.02,45,baseline:E_parallel_abs,0.2374825770339042,False
0.02,45,baseline:E_prime_magnitude,0.22033629423609527,False
0.02,45,baseline:J_magnitude,0.7263561363353248,False
0.02,45,baseline:Q,0.25064499635541293,False
0.02,45,baseline:pressure_anisotropy_abs,0.15506381153337193,False
0.02,45,nonlinear_invariant,0.5749595361187176,False
0.02,45,sparse_invariant,0.5371611664237792,False
0.02,46,baseline:D_e_abs,0.3808658459985708,False
0.02,46,baseline:D_e_normalized,0.056869313428952656,False
0.02,46,baseline:D_e_positive,0.32327383070021265,False
0.02,46,baseline:E_parallel_abs,0.23070795004457967,False
0.02,46,baseline:E_prime_magnitude,0.22050419743847496,False
0.02,46,baseline:J_magnitude,0.7170307497842204,False
0.02,46,baseline:Q,0.2788653809847008,False
0.02,46,baseline:pressure_anisotropy_abs,0.15675763250332722,False
0.02,46,nonlinear_invariant,0.559047695445777,False
0.02,46,sparse_invariant,0.5818212367127759,False
0.02,47,baseline:D_e_abs,0.38547661339345257,False
0.02,47,baseline:D_e_normalized,0.05521268025357176,False
0.02,47,baseline:D_e_positive,0.31178050491572656,False
0.02,47,baseline:E_parallel_abs,0.23521431521957734,False
